C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
2e-13,2e-09,1000.0,2.4e-06,1.2e-05,4e-06,3e-06,4780000000.0,0.00787,17.64,-106.5,268000000.0
2e-13,2e-09,1000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,4700000000.0,0.00787,17.6,-95.72,288000000.0
2e-13,2e-09,1000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,4540000000.0,0.00787,17.49,-96.65,341000000.0
2e-13,2e-09,1000.0,2.4e-06,1.2e-05,4e-06,5e-06,4470000000.0,0.00787,17.43,-106.9,372000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,4500000000.0,0.00694,17.35,-101.4,293000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,4650000000.0,0.00694,17.46,-106.3,245000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,4570000000.0,0.00694,17.4,-100.0,273000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,4430000000.0,0.00694,17.31,-98.24,320000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,4360000000.0,0.00694,17.26,-96.05,349000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,4680000000.0,0.00533,17.08,-95.84,265000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,4600000000.0,0.00533,17.01,-102.2,283000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,4460000000.0,0.00533,16.91,-91.13,345000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,4400000000.0,0.00533,16.86,-105.8,366000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,4e-06,4e-06,4470000000.0,0.00853,17.62,-96.06,296000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,4e-06,3e-06,4630000000.0,0.00853,17.73,-96.82,249000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,4550000000.0,0.00853,17.67,-90.06,276000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,4400000000.0,0.00853,17.57,-90.94,310000000.0
2e-13,2e-09,1000.0,2.8e-06,1.1e-05,4e-06,5e-06,4340000000.0,0.00853,17.51,-100.0,335000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,4500000000.0,0.00647,17.24,-105.6,312000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,4650000000.0,0.00647,17.35,-97.16,254000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,3.5e-06,4580000000.0,0.00647,17.3,-99.33,277000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,4430000000.0,0.00647,17.2,-94.76,335000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,4370000000.0,0.00647,17.14,-101.6,347000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,4540000000.0,0.00497,16.83,-99.88,323000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,4690000000.0,0.00497,16.95,-94.79,267000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,4610000000.0,0.00497,16.88,-97.45,297000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,4470000000.0,0.00497,16.77,-104.5,345000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,4400000000.0,0.00497,16.72,-90.53,381000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,4e-06,4e-06,4480000000.0,0.00795,17.52,-96.19,298000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,4e-06,3e-06,4630000000.0,0.00795,17.62,-100.1,243000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,4550000000.0,0.00795,17.57,-103.7,266000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,4410000000.0,0.00795,17.47,-95.46,315000000.0
2e-13,2e-09,1000.0,2.8e-06,1.2e-05,4e-06,5e-06,4340000000.0,0.00795,17.43,-92.22,330000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,3.2e-06,4e-06,4760000000.0,0.00681,17.72,-100.7,345000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,3.2e-06,3e-06,4940000000.0,0.00681,17.86,-97.12,286000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,4850000000.0,0.00681,17.78,-97.65,315000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,4680000000.0,0.00681,17.68,-72.85,358000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,3.2e-06,5e-06,4610000000.0,0.00681,17.63,-97.78,404000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,2.4e-06,4e-06,4800000000.0,0.00524,17.45,-100.3,363000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,2.4e-06,3e-06,4970000000.0,0.00524,17.57,-102.7,297000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,4880000000.0,0.00524,17.51,-103.0,328000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,4720000000.0,0.00524,17.4,-92.34,383000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,2.4e-06,5e-06,4640000000.0,0.00524,17.34,-99.52,421000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,4e-06,4e-06,4740000000.0,0.00835,17.93,-97.96,337000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,4e-06,3e-06,4920000000.0,0.00835,18.05,-99.84,288000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,4e-06,3.5e-06,4830000000.0,0.00835,18.0,-94.72,301000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,4e-06,4.5e-06,4660000000.0,0.00835,17.87,-96.11,371000000.0
2e-13,2e-09,2000.0,2e-06,1.1e-05,4e-06,5e-06,4580000000.0,0.00835,17.84,-90.83,386000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,3.2e-06,4e-06,4770000000.0,0.00635,17.65,-97.74,353000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,3.2e-06,3e-06,4940000000.0,0.00635,17.77,-98.45,282000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,4850000000.0,0.00635,17.71,-95.95,332000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,3.2e-06,4.5e-06,4690000000.0,0.00635,17.59,-104.4,370000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,3.2e-06,5e-06,4610000000.0,0.00635,17.54,-102.9,396000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,2.4e-06,4e-06,4800000000.0,0.00488,17.36,-106.3,369000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,2.4e-06,3e-06,4980000000.0,0.00488,17.49,-86.48,307000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,2.4e-06,3.5e-06,4890000000.0,0.00488,17.42,-94.26,330000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,2.4e-06,4.5e-06,4720000000.0,0.00488,17.31,-97.12,392000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,2.4e-06,5e-06,4650000000.0,0.00488,17.25,-94.2,424000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,4e-06,4e-06,4750000000.0,0.00778,17.85,-97.51,325000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,4e-06,3e-06,4920000000.0,0.00778,17.98,-96.42,276000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,4e-06,3.5e-06,4830000000.0,0.00778,17.9,-97.12,323000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,4e-06,4.5e-06,4660000000.0,0.00778,17.81,-98.97,370000000.0
2e-13,2e-09,2000.0,2e-06,1.2e-05,4e-06,5e-06,4590000000.0,0.00778,17.75,-97.26,385000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,4e-06,5120000000.0,0.00656,17.78,-98.61,428000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,3e-06,5340000000.0,0.00656,17.92,-92.52,136000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,3.5e-06,5230000000.0,0.00656,17.85,-88.66,393000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,4.5e-06,5020000000.0,0.00656,17.73,-102.8,458000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,5e-06,4930000000.0,0.00656,17.67,-97.84,477000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,4e-06,5150000000.0,0.00508,17.5,-96.22,459000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,3e-06,5370000000.0,0.00508,17.63,-95.69,386000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,3.5e-06,5260000000.0,0.00508,17.56,-98.34,422000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,4.5e-06,5050000000.0,0.00508,17.43,-102.2,483000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,5e-06,4960000000.0,0.00508,17.37,-98.96,522000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,4e-06,4e-06,5100000000.0,0.008,18.0,-93.66,422000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,4e-06,3e-06,5320000000.0,0.008,18.12,-95.85,342000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,4e-06,3.5e-06,5210000000.0,0.008,18.05,-97.05,378000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,4e-06,4.5e-06,5000000000.0,0.008,17.94,-100.9,451000000.0
2e-13,2e-09,2000.0,1.2e-06,1.1e-05,4e-06,5e-06,4910000000.0,0.008,17.87,-101.1,462000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,4e-06,5130000000.0,0.00612,17.69,-102.1,443000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,3e-06,5350000000.0,0.00612,17.83,-96.01,364000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,4.5e-06,5030000000.0,0.00612,17.63,-101.3,463000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,5e-06,4930000000.0,0.00612,17.57,-93.13,497000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,4e-06,5160000000.0,0.00473,17.4,-98.21,458000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,3e-06,5370000000.0,0.00473,17.54,-89.09,373000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,3.5e-06,5260000000.0,0.00473,17.46,-106.3,426000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,4.5e-06,5060000000.0,0.00473,17.33,-75.39,489000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,5e-06,4970000000.0,0.00473,17.27,-106.8,521000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,4e-06,4e-06,5100000000.0,0.00746,17.9,-98.48,421000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,4e-06,3e-06,5330000000.0,0.00746,18.04,-92.93,360000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,4e-06,3.5e-06,5210000000.0,0.00746,17.98,-101.0,394000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,4e-06,4.5e-06,5010000000.0,0.00746,17.84,-63.87,442000000.0
2e-13,2e-09,2000.0,1.2e-06,1.2e-05,4e-06,5e-06,4910000000.0,0.00746,17.79,-96.77,465000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,4e-06,4930000000.0,0.00671,17.75,-101.1,398000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,3e-06,5130000000.0,0.00671,17.89,-85.27,328000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,3.5e-06,5030000000.0,0.00671,17.82,-97.55,339000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,4.5e-06,4840000000.0,0.00671,17.71,-96.84,419000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,5e-06,4760000000.0,0.00671,17.65,-94.2,430000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,4e-06,4960000000.0,0.00517,17.48,-97.45,405000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,3e-06,5160000000.0,0.00517,17.6,-98.46,335000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,3.5e-06,5060000000.0,0.00517,17.54,-104.3,368000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,4.5e-06,4880000000.0,0.00517,17.42,-98.88,439000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,5e-06,4790000000.0,0.00517,17.36,-105.9,459000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,4e-06,4e-06,4910000000.0,0.0082,17.97,-97.32,376000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,4e-06,3e-06,5110000000.0,0.0082,18.09,-91.04,307000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,4e-06,3.5e-06,5000000000.0,0.0082,18.03,-95.32,342000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,4e-06,4.5e-06,4820000000.0,0.0082,17.9,-77.32,387000000.0
2e-13,2e-09,2000.0,1.6e-06,1.1e-05,4e-06,5e-06,4730000000.0,0.0082,17.85,-97.45,426000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,4e-06,4940000000.0,0.00625,17.68,-100.2,377000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,3e-06,5130000000.0,0.00625,17.81,-94.74,331000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,3.5e-06,5030000000.0,0.00625,17.74,-89.54,352000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,4.5e-06,4850000000.0,0.00625,17.61,-106.0,416000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,5e-06,4760000000.0,0.00625,17.56,-99.02,442000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,4e-06,4970000000.0,0.00482,17.38,-95.99,402000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,3e-06,5160000000.0,0.00482,17.52,-86.75,339000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,3.5e-06,5060000000.0,0.00482,17.45,-96.97,384000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,4.5e-06,4880000000.0,0.00482,17.32,-97.77,439000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,5e-06,4800000000.0,0.00482,17.26,-104.2,459000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,4e-06,4e-06,4910000000.0,0.00764,17.89,-97.95,368000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,4e-06,3e-06,5110000000.0,0.00764,18.0,-100.5,321000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,4e-06,3.5e-06,5010000000.0,0.00764,17.94,-97.95,355000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,4e-06,4.5e-06,4820000000.0,0.00764,17.83,-97.06,411000000.0
2e-13,2e-09,2000.0,1.6e-06,1.2e-05,4e-06,5e-06,4740000000.0,0.00764,17.77,-100.1,414000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,4e-06,4610000000.0,0.00688,17.71,-97.86,313000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,3e-06,4770000000.0,0.00688,17.81,-104.2,264000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,3.5e-06,4690000000.0,0.00688,17.76,-99.51,289000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,4.5e-06,4540000000.0,0.00688,17.64,-96.14,350000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,5e-06,4470000000.0,0.00688,17.6,-100.2,360000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,4e-06,4650000000.0,0.00529,17.43,-93.59,336000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,3e-06,4800000000.0,0.00529,17.54,-103.6,270000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,3.5e-06,4720000000.0,0.00529,17.48,-98.07,304000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,4.5e-06,4570000000.0,0.00529,17.37,-107.2,358000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,5e-06,4500000000.0,0.00529,17.32,-100.0,382000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,4e-06,4590000000.0,0.00845,17.9,-97.33,297000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,3e-06,4750000000.0,0.00845,18.03,-95.76,248000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,3.5e-06,4670000000.0,0.00845,17.96,-95.8,276000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,4.5e-06,4520000000.0,0.00845,17.86,-95.17,342000000.0
2e-13,2e-09,2000.0,2.4e-06,1.1e-05,4e-06,5e-06,4440000000.0,0.00845,17.8,-94.99,346000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,4e-06,4620000000.0,0.00642,17.62,-99.05,319000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,3e-06,4780000000.0,0.00642,17.74,-97.67,260000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,3.5e-06,4690000000.0,0.00642,17.67,-95.1,302000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,4.5e-06,4540000000.0,0.00642,17.57,-99.77,341000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,5e-06,4470000000.0,0.00642,17.52,-99.88,362000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,4e-06,4650000000.0,0.00493,17.33,-107.6,337000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,3e-06,4810000000.0,0.00493,17.46,-98.49,275000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,3.5e-06,4730000000.0,0.00493,17.4,-95.51,303000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,4.5e-06,4580000000.0,0.00493,17.28,-101.8,367000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,5e-06,4510000000.0,0.00493,17.23,-103.1,379000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,4e-06,4600000000.0,0.00787,17.82,-97.08,314000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,3e-06,4760000000.0,0.00787,17.94,-93.22,247000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,4680000000.0,0.00787,17.87,-97.29,285000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,4520000000.0,0.00787,17.78,-97.32,325000000.0
2e-13,2e-09,2000.0,2.4e-06,1.2e-05,4e-06,5e-06,4450000000.0,0.00787,17.73,-84.32,356000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,4480000000.0,0.00694,17.67,-97.75,295000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,4620000000.0,0.00694,17.78,-102.8,245000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,4550000000.0,0.00694,17.72,-102.0,265000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,4410000000.0,0.00694,17.62,-97.87,318000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,4340000000.0,0.00694,17.58,-86.14,337000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,4e-06,4510000000.0,0.00533,17.4,-99.63,307000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,4650000000.0,0.00533,17.52,-99.87,250000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,4580000000.0,0.00533,17.46,-101.4,275000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,4440000000.0,0.00533,17.34,-101.0,323000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,4380000000.0,0.00533,17.3,-103.8,350000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,4e-06,4450000000.0,0.00853,17.88,-96.09,282000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,3e-06,4610000000.0,0.00853,17.98,-96.69,238000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,4530000000.0,0.00853,17.92,-95.84,7650000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,4390000000.0,0.00853,17.83,-97.83,315000000.0
2e-13,2e-09,2000.0,2.8e-06,1.1e-05,4e-06,5e-06,4320000000.0,0.00853,17.77,-97.02,333000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,4480000000.0,0.00647,17.59,-103.1,289000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,4630000000.0,0.00647,17.7,-98.83,245000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,3.5e-06,4550000000.0,0.00647,17.65,-88.29,263000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,4410000000.0,0.00647,17.55,-93.95,319000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,4350000000.0,0.00647,17.49,-98.8,342000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,4510000000.0,0.00497,17.31,-101.7,302000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,4660000000.0,0.00497,17.43,-100.5,250000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,4590000000.0,0.00497,17.37,-102.1,275000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,4450000000.0,0.00497,17.26,-103.4,327000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,4380000000.0,0.00497,17.21,-98.16,353000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,4e-06,4460000000.0,0.00795,17.8,-99.93,292000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,3e-06,4610000000.0,0.00795,17.91,-92.14,239000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,4530000000.0,0.00795,17.85,-97.08,258000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,4390000000.0,0.00795,17.75,-97.06,308000000.0
2e-13,2e-09,2000.0,2.8e-06,1.2e-05,4e-06,5e-06,4330000000.0,0.00795,17.7,-100.4,316000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,4e-06,4760000000.0,0.00681,17.83,-98.68,344000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,3e-06,4930000000.0,0.00681,17.96,-98.18,283000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,4840000000.0,0.00681,17.89,-97.66,313000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,4680000000.0,0.00681,17.78,-92.63,378000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,3.2e-06,5e-06,4600000000.0,0.00681,17.72,-102.5,403000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,4e-06,4790000000.0,0.00524,17.58,-95.25,352000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,3e-06,4970000000.0,0.00524,17.71,-97.14,297000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,4880000000.0,0.00524,17.64,-105.0,331000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,4710000000.0,0.00524,17.53,-100.3,382000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,2.4e-06,5e-06,4640000000.0,0.00524,17.47,-105.3,410000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,4e-06,4730000000.0,0.00835,18.03,-79.39,322000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,3e-06,4910000000.0,0.00835,18.15,-95.55,270000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,3.5e-06,4820000000.0,0.00835,18.07,-96.16,318000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,4.5e-06,4650000000.0,0.00835,17.97,-102.6,358000000.0
2e-13,2e-09,3000.0,2e-06,1.1e-05,4e-06,5e-06,4580000000.0,0.00835,17.92,-92.84,379000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,4e-06,4760000000.0,0.00635,17.76,-91.58,342000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,3e-06,4940000000.0,0.00635,17.87,-97.71,286000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,4850000000.0,0.00635,17.82,-92.78,327000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,4.5e-06,4680000000.0,0.00635,17.69,-101.8,371000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,3.2e-06,5e-06,4610000000.0,0.00635,17.64,-105.0,408000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,4e-06,4800000000.0,0.00488,17.5,-100.1,362000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,3e-06,4970000000.0,0.00488,17.63,-100.5,295000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,3.5e-06,4880000000.0,0.00488,17.57,-99.64,332000000.0
2e-13,2e-09,3000.0,2e-06,1.2e-05,2.4e-06,4.5e-06,4720000000.0,0.00488,17.45,-98.15,390000000.0
