VDD,Vgate,Wn,Rd,Bandwidth,PowerConsumption,VoltageGain
1.8,0.6,7e-06,1800,130000000.0,0.0005,12.92
1.8,0.6,7e-06,1900,124000000.0,0.000491,13.18
1.8,0.6,7e-06,2000,120000000.0,0.000483,13.42
1.8,0.6,7e-06,2100,115000000.0,0.000475,13.64
1.8,0.6,7e-06,2200,111000000.0,0.000467,13.85
1.8,0.6,7e-06,2300,108000000.0,0.000459,14.04
1.8,0.6,7e-06,2400,104000000.0,0.000452,14.22
1.8,0.6,7e-06,2500,101000000.0,0.000445,14.4
1.8,0.6,7e-06,2600,98200000.0,0.000439,14.56
1.8,0.6,7e-06,2700,95600000.0,0.000433,14.71
1.8,0.6,7e-06,2800,93200000.0,0.000426,14.86
1.8,0.6,7e-06,2900,90900000.0,0.000421,15.0
1.8,0.6,7e-06,3000,88700000.0,0.000415,15.13
1.8,0.6,8e-06,1000,212000000.0,0.000652,10.57
1.8,0.6,8e-06,500,381000000.0,0.000756,6.3
1.8,0.6,8e-06,600,325000000.0,0.000731,7.49
1.8,0.6,8e-06,700,285000000.0,0.000708,8.47
1.8,0.6,8e-06,800,255000000.0,0.000688,9.28
1.8,0.6,8e-06,900,231000000.0,0.000669,9.97
1.8,0.6,8e-06,1100,196000000.0,0.000636,11.09
1.8,0.6,8e-06,1200,183000000.0,0.00062,11.56
1.8,0.6,8e-06,1300,172000000.0,0.000606,11.97
1.8,0.6,8e-06,1400,162000000.0,0.000593,12.35
1.8,0.6,8e-06,1500,154000000.0,0.00058,12.69
1.8,0.6,8e-06,1600,146000000.0,0.000568,13.0
1.8,0.6,8e-06,1700,140000000.0,0.000557,13.28
1.8,0.6,8e-06,1800,134000000.0,0.000546,13.55
1.8,0.6,8e-06,1900,128000000.0,0.000536,13.79
1.8,0.6,8e-06,2000,124000000.0,0.000526,14.01
1.8,0.6,8e-06,2100,119000000.0,0.000517,14.22
1.8,0.6,8e-06,2200,115000000.0,0.000508,14.42
1.8,0.6,8e-06,2300,111000000.0,0.0005,14.6
1.8,0.6,8e-06,2400,108000000.0,0.000491,14.78
1.8,0.6,8e-06,2500,105000000.0,0.000484,14.94
1.8,0.6,8e-06,2600,102000000.0,0.000476,15.09
1.8,0.6,8e-06,2700,98900000.0,0.000469,15.24
1.8,0.6,8e-06,2800,96400000.0,0.000462,15.37
1.8,0.6,8e-06,2900,94100000.0,0.000455,15.5
1.8,0.6,8e-06,3000,91900000.0,0.000448,15.63
1.8,0.6,9e-06,1000,217000000.0,0.000711,11.21
1.8,0.6,9e-06,500,387000000.0,0.000832,7.08
1.8,0.6,9e-06,600,331000000.0,0.000803,8.24
1.8,0.6,9e-06,700,290000000.0,0.000777,9.18
1.8,0.6,9e-06,800,260000000.0,0.000753,9.97
1.8,0.6,9e-06,900,236000000.0,0.000731,10.64
1.8,0.6,9e-06,1100,201000000.0,0.000692,11.72
1.8,0.6,9e-06,1200,188000000.0,0.000674,12.17
1.8,0.6,9e-06,1300,176000000.0,0.000658,12.56
1.8,0.6,9e-06,1400,166000000.0,0.000643,12.92
1.8,0.6,9e-06,1500,158000000.0,0.000628,13.25
1.8,0.6,9e-06,1600,150000000.0,0.000615,13.55
1.8,0.6,9e-06,1700,144000000.0,0.000602,13.82
1.8,0.6,9e-06,1800,137000000.0,0.000589,14.07
1.8,0.6,9e-06,1900,132000000.0,0.000578,14.3
1.8,0.6,9e-06,2000,127000000.0,0.000567,14.51
1.8,0.6,9e-06,2100,123000000.0,0.000556,14.71
1.8,0.6,9e-06,2200,118000000.0,0.000546,14.9
1.8,0.6,9e-06,2300,115000000.0,0.000537,15.07
1.8,0.6,9e-06,2400,111000000.0,0.000527,15.24
1.8,0.6,9e-06,2500,108000000.0,0.000518,15.39
1.8,0.6,9e-06,2600,105000000.0,0.00051,15.53
1.8,0.6,9e-06,2700,102000000.0,0.000502,15.67
1.8,0.6,9e-06,2800,99400000.0,0.000494,15.8
1.8,0.6,9e-06,2900,97100000.0,0.000487,15.92
1.8,0.6,9e-06,3000,94800000.0,0.000479,16.04
1.8,0.6,1e-05,1000,221000000.0,0.000767,11.77
1.8,0.6,1e-05,500,392000000.0,0.000906,7.76
1.8,0.6,1e-05,600,335000000.0,0.000872,8.89
1.8,0.6,1e-05,700,295000000.0,0.000842,9.81
1.8,0.6,1e-05,800,264000000.0,0.000815,10.57
1.8,0.6,1e-05,900,240000000.0,0.00079,11.21
1.8,0.6,1e-05,1100,205000000.0,0.000745,12.26
1.8,0.6,1e-05,1200,192000000.0,0.000725,12.69
1.8,0.6,1e-05,1300,180000000.0,0.000707,13.07
1.8,0.6,1e-05,1400,170000000.0,0.00069,13.42
1.8,0.6,1e-05,1500,162000000.0,0.000673,13.73
1.8,0.6,1e-05,1600,154000000.0,0.000658,14.02
1.8,0.6,1e-05,1700,147000000.0,0.000643,14.28
1.8,0.6,1e-05,1800,141000000.0,0.00063,14.51
1.8,0.6,1e-05,1900,136000000.0,0.000617,14.74
1.8,0.6,1e-05,2000,131000000.0,0.000604,14.94
1.8,0.6,1e-05,2100,126000000.0,0.000593,15.13
1.8,0.6,1e-05,2200,122000000.0,0.000582,15.31
1.8,0.6,1e-05,2300,118000000.0,0.000571,15.47
1.8,0.6,1e-05,2400,114000000.0,0.000561,15.63
1.8,0.6,1e-05,2500,111000000.0,0.000551,15.77
1.8,0.6,1e-05,2600,108000000.0,0.000542,15.91
1.8,0.6,1e-05,2700,105000000.0,0.000533,16.04
1.8,0.6,1e-05,2800,102000000.0,0.000524,16.16
1.8,0.6,1e-05,2900,99800000.0,0.000516,16.27
1.8,0.6,1e-05,3000,97600000.0,0.000508,16.38
1.8,0.65,5e-06,1000,205000000.0,0.000696,9.36
1.8,0.65,5e-06,500,372000000.0,0.000792,4.79
1.8,0.65,5e-06,600,316000000.0,0.00077,6.05
1.8,0.65,5e-06,700,277000000.0,0.000749,7.09
1.8,0.65,5e-06,800,247000000.0,0.00073,7.97
1.8,0.65,5e-06,900,224000000.0,0.000713,8.71
1.8,0.65,5e-06,1100,189000000.0,0.000681,9.94
1.8,0.65,5e-06,1200,177000000.0,0.000666,10.45
1.8,0.65,5e-06,1300,166000000.0,0.000653,10.91
1.8,0.65,5e-06,1400,156000000.0,0.00064,11.32
1.8,0.65,5e-06,1500,148000000.0,0.000627,11.7
1.8,0.65,5e-06,1600,141000000.0,0.000616,12.05
1.8,0.65,5e-06,1700,134000000.0,0.000604,12.36
1.8,0.65,5e-06,1800,128000000.0,0.000594,12.66
1.8,0.65,5e-06,1900,123000000.0,0.000584,12.93
1.8,0.65,5e-06,2000,119000000.0,0.000574,13.18
1.8,0.65,5e-06,2100,114000000.0,0.000564,13.42
1.8,0.65,5e-06,2200,111000000.0,0.000555,13.64
1.8,0.65,5e-06,2300,107000000.0,0.000547,13.84
1.8,0.65,5e-06,2400,104000000.0,0.000538,14.04
1.8,0.65,5e-06,2500,100000000.0,0.00053,14.22
1.8,0.65,5e-06,2600,97700000.0,0.000523,14.39
1.8,0.65,5e-06,2700,95100000.0,0.000515,14.56
1.8,0.65,5e-06,2800,92700000.0,0.000508,14.71
1.8,0.65,5e-06,2900,90500000.0,0.000501,14.86
1.8,0.65,5e-06,3000,88300000.0,0.000494,14.99
1.8,0.65,3e-06,1000,190000000.0,0.000461,6.05
1.8,0.65,3e-06,500,355000000.0,0.000507,1.05
1.8,0.65,3e-06,600,300000000.0,0.000497,2.41
1.8,0.65,3e-06,700,261000000.0,0.000487,3.53
1.8,0.65,3e-06,800,232000000.0,0.000478,4.49
1.8,0.65,3e-06,900,209000000.0,0.000469,5.32
1.8,0.65,3e-06,1100,175000000.0,0.000454,6.69
1.8,0.65,3e-06,1200,162000000.0,0.000447,7.27
1.8,0.65,3e-06,1300,152000000.0,0.00044,7.79
1.8,0.65,3e-06,1400,142000000.0,0.000433,8.27
1.8,0.65,3e-06,1500,135000000.0,0.000427,8.71
1.8,0.65,3e-06,1600,128000000.0,0.000421,9.11
1.8,0.65,3e-06,1700,121000000.0,0.000415,9.48
1.8,0.65,3e-06,1800,116000000.0,0.00041,9.82
1.8,0.65,3e-06,1900,111000000.0,0.000405,10.14
1.8,0.65,3e-06,2000,106000000.0,0.000399,10.44
1.8,0.65,3e-06,2100,102000000.0,0.000394,10.72
1.8,0.65,3e-06,2200,98300000.0,0.00039,10.99
1.8,0.65,3e-06,2300,95000000.0,0.000385,11.24
1.8,0.65,3e-06,2400,91900000.0,0.00038,11.47
1.8,0.65,3e-06,2500,89100000.0,0.000376,11.69
1.8,0.65,3e-06,2600,86400000.0,0.000372,11.9
1.8,0.65,3e-06,2700,83800000.0,0.000368,12.11
1.8,0.65,3e-06,2800,81400000.0,0.000364,12.3
1.8,0.65,3e-06,2900,79200000.0,0.00036,12.48
1.8,0.65,3e-06,3000,77200000.0,0.000356,12.65
1.8,0.65,4e-06,1000,198000000.0,0.000584,7.96
1.8,0.65,4e-06,500,364000000.0,0.000654,3.18
1.8,0.65,4e-06,600,309000000.0,0.000637,4.5
1.8,0.65,4e-06,700,269000000.0,0.000623,5.58
1.8,0.65,4e-06,800,239000000.0,0.000609,6.49
1.8,0.65,4e-06,900,216000000.0,0.000596,7.28
1.8,0.65,4e-06,1100,182000000.0,0.000573,8.57
1.8,0.65,4e-06,1200,170000000.0,0.000562,9.11
1.8,0.65,4e-06,1300,159000000.0,0.000552,9.6
1.8,0.65,4e-06,1400,150000000.0,0.000542,10.04
1.8,0.65,4e-06,1500,141000000.0,0.000533,10.45
1.8,0.65,4e-06,1600,134000000.0,0.000524,10.82
1.8,0.65,4e-06,1700,128000000.0,0.000516,11.16
1.8,0.65,4e-06,1800,122000000.0,0.000508,11.47
1.8,0.65,4e-06,1900,117000000.0,0.0005,11.77
1.8,0.65,4e-06,2000,113000000.0,0.000492,12.04
1.8,0.65,4e-06,2100,109000000.0,0.000485,12.3
1.8,0.65,4e-06,2200,105000000.0,0.000478,12.54
1.8,0.65,4e-06,2300,101000000.0,0.000472,12.77
1.8,0.65,4e-06,2400,97900000.0,0.000465,12.98
1.8,0.65,4e-06,2500,95000000.0,0.000459,13.18
1.8,0.65,4e-06,2600,92300000.0,0.000453,13.37
1.8,0.65,4e-06,2700,89800000.0,0.000447,13.55
1.8,0.65,4e-06,2800,87400000.0,0.000441,13.72
1.8,0.65,4e-06,2900,85100000.0,0.000436,13.88
1.8,0.65,4e-06,3000,83000000.0,0.000431,14.04
1.8,0.65,6e-06,1000,212000000.0,0.0008,10.45
1.8,0.65,6e-06,500,379000000.0,0.000924,6.06
1.8,0.65,6e-06,600,324000000.0,0.000895,7.28
1.8,0.65,6e-06,700,284000000.0,0.000868,8.28
1.8,0.65,6e-06,800,254000000.0,0.000843,9.12
1.8,0.65,6e-06,900,230000000.0,0.000821,9.83
1.8,0.65,6e-06,1100,196000000.0,0.00078,10.99
1.8,0.65,6e-06,1200,183000000.0,0.000762,11.48
1.8,0.65,6e-06,1300,172000000.0,0.000744,11.91
1.8,0.65,6e-06,1400,162000000.0,0.000728,12.3
1.8,0.65,6e-06,1500,154000000.0,0.000713,12.66
1.8,0.65,6e-06,1600,147000000.0,0.000698,12.98
1.8,0.65,6e-06,1700,140000000.0,0.000684,13.28
1.8,0.65,6e-06,1800,134000000.0,0.000671,13.55
1.8,0.65,6e-06,1900,129000000.0,0.000658,13.81
1.8,0.65,6e-06,2000,124000000.0,0.000646,14.04
1.8,0.65,6e-06,2100,120000000.0,0.000635,14.26
1.8,0.65,6e-06,2200,116000000.0,0.000624,14.46
1.8,0.65,6e-06,2300,112000000.0,0.000613,14.65
1.8,0.65,6e-06,2400,109000000.0,0.000603,14.83
1.8,0.65,6e-06,2500,106000000.0,0.000593,15.0
1.8,0.65,6e-06,2600,103000000.0,0.000584,15.15
1.8,0.65,6e-06,2700,100000000.0,0.000575,15.3
1.8,0.65,6e-06,2800,97600000.0,0.000566,15.44
1.8,0.65,6e-06,2900,95300000.0,0.000558,15.57
1.8,0.65,6e-06,3000,93200000.0,0.00055,15.7
1.8,0.65,7e-06,1000,218000000.0,0.000896,11.32
1.8,0.65,7e-06,500,387000000.0,0.00105,7.1
1.8,0.65,7e-06,600,331000000.0,0.00101,8.28
1.8,0.65,7e-06,700,291000000.0,0.00098,9.24
1.8,0.65,7e-06,800,261000000.0,0.000949,10.05
1.8,0.65,7e-06,900,237000000.0,0.000922,10.73
1.8,0.65,7e-06,1100,202000000.0,0.000872,11.84
1.8,0.65,7e-06,1200,189000000.0,0.00085,12.3
1.8,0.65,7e-06,1300,178000000.0,0.000829,12.72
1.8,0.65,7e-06,1400,168000000.0,0.000809,13.09
1.8,0.65,7e-06,1500,160000000.0,0.00079,13.42
1.8,0.65,7e-06,1600,152000000.0,0.000773,13.72
1.8,0.65,7e-06,1700,146000000.0,0.000756,14.0
1.8,0.65,7e-06,1800,139000000.0,0.000741,14.26
1.8,0.65,7e-06,1900,134000000.0,0.000726,14.49
1.8,0.65,7e-06,2000,129000000.0,0.000712,14.71
1.8,0.65,7e-06,2100,125000000.0,0.000698,14.92
1.8,0.65,7e-06,2200,121000000.0,0.000685,15.1
1.8,0.65,7e-06,2300,117000000.0,0.000673,15.28
1.8,0.65,7e-06,2400,114000000.0,0.000661,15.44
1.8,0.65,7e-06,2500,111000000.0,0.000649,15.6
1.8,0.65,7e-06,2600,108000000.0,0.000638,15.74
1.8,0.65,7e-06,2700,105000000.0,0.000628,15.87
1.8,0.65,7e-06,2800,102000000.0,0.000618,16.0
1.8,0.65,7e-06,2900,99800000.0,0.000608,16.12
1.8,0.65,7e-06,3000,97600000.0,0.000599,16.24
1.8,0.65,8e-06,1000,224000000.0,0.000985,12.05
1.8,0.65,8e-06,500,394000000.0,0.00117,7.97
1.8,0.65,8e-06,600,338000000.0,0.00113,9.12
1.8,0.65,8e-06,700,298000000.0,0.00109,10.05
1.8,0.65,8e-06,800,267000000.0,0.00105,10.82
1.8,0.65,8e-06,900,243000000.0,0.00102,11.48
1.8,0.65,8e-06,1100,208000000.0,0.000957,12.55
1.8,0.65,8e-06,1200,195000000.0,0.000931,12.98
1.8,0.65,8e-06,1300,183000000.0,0.000906,13.37
1.8,0.65,8e-06,1400,174000000.0,0.000883,13.73
1.8,0.65,8e-06,1500,165000000.0,0.000862,14.04
1.8,0.65,8e-06,1600,157000000.0,0.000842,14.33
1.8,0.65,8e-06,1700,151000000.0,0.000822,14.59
1.8,0.65,8e-06,1800,145000000.0,0.000804,14.83
1.8,0.65,8e-06,1900,139000000.0,0.000787,15.05
1.8,0.65,8e-06,2000,134000000.0,0.000771,15.25
1.8,0.65,8e-06,2100,130000000.0,0.000755,15.44
1.8,0.65,8e-06,2200,126000000.0,0.00074,15.62
1.8,0.65,8e-06,2300,122000000.0,0.000726,15.78
1.8,0.65,8e-06,2400,118000000.0,0.000713,15.93
1.8,0.65,8e-06,2500,115000000.0,0.0007,16.07
1.8,0.65,8e-06,2600,112000000.0,0.000687,16.21
1.8,0.65,8e-06,2700,109000000.0,0.000675,16.33
1.8,0.65,8e-06,2800,107000000.0,0.000664,16.45
1.8,0.65,8e-06,2900,104000000.0,0.000653,16.56
1.8,0.65,8e-06,3000,102000000.0,0.000642,16.67
1.8,0.65,9e-06,1000,230000000.0,0.00107,12.66
1.8,0.65,9e-06,500,400000000.0,0.00128,8.72
1.8,0.65,9e-06,600,344000000.0,0.00123,9.83
1.8,0.65,9e-06,700,304000000.0,0.00119,10.73
1.8,0.65,9e-06,800,273000000.0,0.00114,11.48
1.8,0.65,9e-06,900,249000000.0,0.00111,12.11
1.8,0.65,9e-06,1100,214000000.0,0.00104,13.14
1.8,0.65,9e-06,1200,200000000.0,0.00101,13.56
1.8,0.65,9e-06,1300,189000000.0,0.000979,13.93
1.8,0.65,9e-06,1400,179000000.0,0.000952,14.26
1.8,0.65,9e-06,1500,170000000.0,0.000928,14.56
1.8,0.65,9e-06,1600,163000000.0,0.000905,14.83
1.8,0.65,9e-06,1700,156000000.0,0.000883,15.08
1.8,0.65,9e-06,1800,150000000.0,0.000863,15.3
1.8,0.65,9e-06,1900,144000000.0,0.000843,15.51
1.8,0.65,9e-06,2000,139000000.0,0.000825,15.7
1.8,0.65,9e-06,2100,135000000.0,0.000807,15.88
1.8,0.65,9e-06,2200,130000000.0,0.000791,16.04
1.8,0.65,9e-06,2300,126000000.0,0.000775,16.19
1.8,0.65,9e-06,2400,123000000.0,0.00076,16.33
1.8,0.65,9e-06,2500,119000000.0,0.000745,16.46
1.8,0.65,9e-06,2600,116000000.0,0.000732,16.59
1.8,0.65,9e-06,2700,114000000.0,0.000718,16.7
1.8,0.65,9e-06,2800,111000000.0,0.000706,16.81
1.8,0.65,9e-06,2900,108000000.0,0.000693,16.92
1.8,0.65,9e-06,3000,106000000.0,0.000682,17.01
1.8,0.65,1e-05,1000,236000000.0,0.00115,13.19
1.8,0.65,1e-05,500,407000000.0,0.00139,9.37
1.8,0.65,1e-05,600,351000000.0,0.00133,10.45
1.8,0.65,1e-05,700,310000000.0,0.00128,11.33
1.8,0.65,1e-05,800,279000000.0,0.00123,12.05
1.8,0.65,1e-05,900,255000000.0,0.00119,12.66
1.8,0.65,1e-05,1100,219000000.0,0.00111,13.64
1.8,0.65,1e-05,1200,206000000.0,0.00108,14.04
1.8,0.65,1e-05,1300,194000000.0,0.00105,14.4
1.8,0.65,1e-05,1400,184000000.0,0.00102,14.71
1.8,0.65,1e-05,1500,175000000.0,0.000989,15.0
1.8,0.65,1e-05,1600,168000000.0,0.000964,15.25
1.8,0.65,1e-05,1700,160000000.0,0.000939,15.49
1.8,0.65,1e-05,1800,154000000.0,0.000917,15.7
1.8,0.65,1e-05,1900,149000000.0,0.000895,15.9
1.8,0.65,1e-05,2000,144000000.0,0.000875,16.07
1.8,0.65,1e-05,2100,139000000.0,0.000855,16.24
1.8,0.65,1e-05,2200,135000000.0,0.000837,16.39
1.8,0.65,1e-05,2300,131000000.0,0.00082,16.53
1.8,0.65,1e-05,2400,127000000.0,0.000803,16.67
1.8,0.65,1e-05,2500,124000000.0,0.000787,16.79
1.8,0.65,1e-05,2600,120000000.0,0.000772,16.91
1.8,0.65,1e-05,2700,117000000.0,0.000757,17.01
1.8,0.65,1e-05,2800,115000000.0,0.000744,17.12
1.8,0.65,1e-05,2900,112000000.0,0.00073,17.21
1.8,0.65,1e-05,3000,110000000.0,0.000718,17.3
1.8,0.7,5e-06,1000,211000000.0,0.000977,10.3
1.8,0.7,5e-06,500,377000000.0,0.00113,5.79
1.8,0.7,5e-06,600,322000000.0,0.00109,7.04
1.8,0.7,5e-06,700,283000000.0,0.00106,8.06
1.8,0.7,5e-06,800,253000000.0,0.00103,8.92
1.8,0.7,5e-06,900,230000000.0,0.001,9.66
1.8,0.7,5e-06,1100,195000000.0,0.000953,10.86
1.8,0.7,5e-06,1200,182000000.0,0.000931,11.36
1.8,0.7,5e-06,1300,172000000.0,0.00091,11.81
1.8,0.7,5e-06,1400,162000000.0,0.00089,12.21
1.8,0.7,5e-06,1500,154000000.0,0.000871,12.58
1.8,0.7,5e-06,1600,147000000.0,0.000853,12.91
1.8,0.7,5e-06,1700,140000000.0,0.000836,13.22
1.8,0.7,5e-06,1800,135000000.0,0.00082,13.5
1.8,0.7,5e-06,1900,129000000.0,0.000805,13.75
1.8,0.7,5e-06,2000,125000000.0,0.00079,13.99
1.8,0.7,5e-06,2100,120000000.0,0.000776,14.21
1.8,0.7,5e-06,2200,117000000.0,0.000762,14.42
1.8,0.7,5e-06,2300,113000000.0,0.000749,14.61
1.8,0.7,5e-06,2400,110000000.0,0.000737,14.79
1.8,0.7,5e-06,2500,107000000.0,0.000725,14.96
1.8,0.7,5e-06,2600,104000000.0,0.000713,15.12
1.8,0.7,5e-06,2700,101000000.0,0.000702,15.26
1.8,0.7,5e-06,2800,98900000.0,0.000691,15.4
1.8,0.7,5e-06,2900,96700000.0,0.000681,15.53
1.8,0.7,5e-06,3000,94700000.0,0.00067,15.66
1.8,0.7,3e-06,1000,194000000.0,0.000654,7.03
1.8,0.7,3e-06,500,358000000.0,0.000724,2.07
1.8,0.7,3e-06,600,304000000.0,0.000708,3.43
1.8,0.7,3e-06,700,265000000.0,0.000693,4.55
1.8,0.7,3e-06,800,235000000.0,0.000679,5.49
1.8,0.7,3e-06,900,212000000.0,0.000666,6.31
1.8,0.7,3e-06,1100,179000000.0,0.000642,7.67
1.8,0.7,3e-06,1200,166000000.0,0.000631,8.24
1.8,0.7,3e-06,1300,155000000.0,0.00062,8.75
1.8,0.7,3e-06,1400,146000000.0,0.00061,9.22
1.8,0.7,3e-06,1500,138000000.0,0.000601,9.65
1.8,0.7,3e-06,1600,131000000.0,0.000592,10.05
1.8,0.7,3e-06,1700,125000000.0,0.000583,10.41
1.8,0.7,3e-06,1800,119000000.0,0.000574,10.75
1.8,0.7,3e-06,1900,114000000.0,0.000566,11.06
1.8,0.7,3e-06,2000,110000000.0,0.000558,11.36
1.8,0.7,3e-06,2100,106000000.0,0.00055,11.63
1.8,0.7,3e-06,2200,102000000.0,0.000543,11.89
1.8,0.7,3e-06,2300,98500000.0,0.000536,12.13
1.8,0.7,3e-06,2400,95500000.0,0.000529,12.36
1.8,0.7,3e-06,2500,92600000.0,0.000522,12.57
1.8,0.7,3e-06,2600,90000000.0,0.000516,12.78
1.8,0.7,3e-06,2700,87500000.0,0.00051,12.97
1.8,0.7,3e-06,2800,85200000.0,0.000504,13.15
1.8,0.7,3e-06,2900,82900000.0,0.000498,13.33
1.8,0.7,3e-06,3000,80800000.0,0.000492,13.49
1.8,0.7,4e-06,1000,203000000.0,0.000823,8.92
1.8,0.7,4e-06,500,368000000.0,0.000931,4.2
1.8,0.7,4e-06,600,313000000.0,0.000906,5.5
1.8,0.7,4e-06,700,274000000.0,0.000883,6.57
1.8,0.7,4e-06,800,244000000.0,0.000862,7.47
1.8,0.7,4e-06,900,221000000.0,0.000842,8.24
1.8,0.7,4e-06,1100,187000000.0,0.000806,9.52
1.8,0.7,4e-06,1200,175000000.0,0.000789,10.05
1.8,0.7,4e-06,1300,164000000.0,0.000774,10.53
1.8,0.7,4e-06,1400,154000000.0,0.000759,10.96
1.8,0.7,4e-06,1500,146000000.0,0.000744,11.36
1.8,0.7,4e-06,1600,139000000.0,0.000731,11.72
1.8,0.7,4e-06,1700,133000000.0,0.000718,12.06
1.8,0.7,4e-06,1800,127000000.0,0.000706,12.36
1.8,0.7,4e-06,1900,122000000.0,0.000694,12.65
1.8,0.7,4e-06,2000,117000000.0,0.000683,12.91
1.8,0.7,4e-06,2100,113000000.0,0.000672,13.16
1.8,0.7,4e-06,2200,110000000.0,0.000661,13.39
1.8,0.7,4e-06,2300,106000000.0,0.000651,13.6
1.8,0.7,4e-06,2400,103000000.0,0.000641,13.8
1.8,0.7,4e-06,2500,99800000.0,0.000632,13.99
1.8,0.7,4e-06,2600,97200000.0,0.000623,14.17
1.8,0.7,4e-06,2700,94700000.0,0.000614,14.34
1.8,0.7,4e-06,2800,92400000.0,0.000605,14.5
1.8,0.7,4e-06,2900,90200000.0,0.000597,14.65
1.8,0.7,4e-06,3000,88100000.0,0.000589,14.79
1.8,0.7,6e-06,1000,219000000.0,0.00112,11.36
1.8,0.7,6e-06,500,386000000.0,0.00131,7.04
1.8,0.7,6e-06,600,331000000.0,0.00126,8.25
1.8,0.7,6e-06,700,291000000.0,0.00122,9.23
1.8,0.7,6e-06,800,261000000.0,0.00118,10.05
1.8,0.7,6e-06,900,238000000.0,0.00115,10.76
1.8,0.7,6e-06,1100,203000000.0,0.00109,11.9
1.8,0.7,6e-06,1200,190000000.0,0.00106,12.37
1.8,0.7,6e-06,1300,179000000.0,0.00103,12.78
1.8,0.7,6e-06,1400,170000000.0,0.00101,13.16
1.8,0.7,6e-06,1500,161000000.0,0.000985,13.5
1.8,0.7,6e-06,1600,154000000.0,0.000962,13.81
1.8,0.7,6e-06,1700,147000000.0,0.000941,14.08
1.8,0.7,6e-06,1800,142000000.0,0.000921,14.34
1.8,0.7,6e-06,1900,136000000.0,0.000902,14.57
1.8,0.7,6e-06,2000,132000000.0,0.000884,14.79
1.8,0.7,6e-06,2100,127000000.0,0.000867,14.99
1.8,0.7,6e-06,2200,123000000.0,0.00085,15.18
1.8,0.7,6e-06,2300,120000000.0,0.000834,15.35
1.8,0.7,6e-06,2400,116000000.0,0.000819,15.51
1.8,0.7,6e-06,2500,113000000.0,0.000805,15.66
1.8,0.7,6e-06,2600,111000000.0,0.000791,15.8
1.8,0.7,6e-06,2700,108000000.0,0.000777,15.93
1.8,0.7,6e-06,2800,105000000.0,0.000764,16.05
1.8,0.7,6e-06,2900,103000000.0,0.000752,16.17
1.8,0.7,6e-06,3000,101000000.0,0.00074,16.28
1.8,0.7,7e-06,1000,226000000.0,0.00125,12.22
1.8,0.7,7e-06,500,395000000.0,0.00148,8.06
1.8,0.7,7e-06,600,339000000.0,0.00143,9.23
1.8,0.7,7e-06,700,299000000.0,0.00138,10.18
1.8,0.7,7e-06,800,269000000.0,0.00133,10.97
1.8,0.7,7e-06,900,245000000.0,0.00129,11.64
1.8,0.7,7e-06,1100,211000000.0,0.00121,12.72
1.8,0.7,7e-06,1200,197000000.0,0.00118,13.16
1.8,0.7,7e-06,1300,186000000.0,0.00114,13.55
1.8,0.7,7e-06,1400,177000000.0,0.00111,13.9
1.8,0.7,7e-06,1500,168000000.0,0.00109,14.22
1.8,0.7,7e-06,1600,161000000.0,0.00106,14.5
1.8,0.7,7e-06,1700,154000000.0,0.00104,14.76
1.8,0.7,7e-06,1800,148000000.0,0.00101,14.99
1.8,0.7,7e-06,1900,143000000.0,0.000989,15.21
1.8,0.7,7e-06,2000,138000000.0,0.000968,15.4
1.8,0.7,7e-06,2100,134000000.0,0.000947,15.59
1.8,0.7,7e-06,2200,130000000.0,0.000928,15.75
1.8,0.7,7e-06,2300,126000000.0,0.000909,15.91
1.8,0.7,7e-06,2400,123000000.0,0.000892,16.05
1.8,0.7,7e-06,2500,119000000.0,0.000875,16.19
1.8,0.7,7e-06,2600,117000000.0,0.000859,16.31
1.8,0.7,7e-06,2700,114000000.0,0.000843,16.43
1.8,0.7,7e-06,2800,111000000.0,0.000828,16.53
1.8,0.7,7e-06,2900,109000000.0,0.000814,16.63
1.8,0.7,7e-06,3000,107000000.0,0.0008,16.72
1.8,0.7,8e-06,1000,234000000.0,0.00137,12.92
1.8,0.7,8e-06,500,403000000.0,0.00165,8.92
1.8,0.7,8e-06,600,347000000.0,0.00158,10.06
1.8,0.7,8e-06,700,307000000.0,0.00152,10.97
1.8,0.7,8e-06,800,277000000.0,0.00146,11.73
1.8,0.7,8e-06,900,253000000.0,0.00141,12.37
1.8,0.7,8e-06,1100,218000000.0,0.00132,13.39
1.8,0.7,8e-06,1200,205000000.0,0.00128,13.81
1.8,0.7,8e-06,1300,193000000.0,0.00125,14.17
1.8,0.7,8e-06,1400,184000000.0,0.00121,14.5
1.8,0.7,8e-06,1500,175000000.0,0.00118,14.79
1.8,0.7,8e-06,1600,168000000.0,0.00115,15.06
1.8,0.7,8e-06,1700,161000000.0,0.00112,15.29
1.8,0.7,8e-06,1800,155000000.0,0.00109,15.51
1.8,0.7,8e-06,1900,149000000.0,0.00107,15.71
1.8,0.7,8e-06,2000,145000000.0,0.00104,15.89
1.8,0.7,8e-06,2100,140000000.0,0.00102,16.06
1.8,0.7,8e-06,2200,136000000.0,0.000997,16.21
1.8,0.7,8e-06,2300,132000000.0,0.000976,16.35
1.8,0.7,8e-06,2400,129000000.0,0.000956,16.47
1.8,0.7,8e-06,2500,126000000.0,0.000937,16.59
1.8,0.7,8e-06,2600,123000000.0,0.000919,16.7
1.8,0.7,8e-06,2700,120000000.0,0.000901,16.79
1.8,0.7,8e-06,2800,117000000.0,0.000884,16.88
