Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
8e-06,1200,1e-05,1.1e-05,133000000.0,0.00125,15.69
8e-06,1200,1e-05,1.2e-05,133000000.0,0.00126,15.78
8e-06,1200,1.1e-05,5e-06,140000000.0,0.00124,13.45
8e-06,1200,1.1e-05,6e-06,138000000.0,0.00126,14.55
8e-06,1200,1.1e-05,7e-06,136000000.0,0.00128,15.17
8e-06,1200,1.1e-05,8e-06,135000000.0,0.00128,15.55
8e-06,1200,1.1e-05,9e-06,135000000.0,0.00129,15.81
8e-06,1200,1.1e-05,1e-05,134000000.0,0.0013,15.99
8e-06,1200,1.1e-05,1.1e-05,134000000.0,0.0013,16.13
8e-06,1200,1.1e-05,1.2e-05,134000000.0,0.0013,16.23
8e-06,1200,1.2e-05,5e-06,141000000.0,0.00128,13.4
8e-06,1200,1.2e-05,6e-06,139000000.0,0.0013,14.68
8e-06,1200,1.2e-05,7e-06,137000000.0,0.00132,15.4
8e-06,1200,1.2e-05,8e-06,136000000.0,0.00133,15.85
8e-06,1200,1.2e-05,9e-06,136000000.0,0.00133,16.14
8e-06,1200,1.2e-05,1e-05,135000000.0,0.00134,16.35
8e-06,1200,1.2e-05,1.1e-05,134000000.0,0.00134,16.5
8e-06,1200,1.2e-05,1.2e-05,134000000.0,0.00135,16.62
8e-06,1200,1.3e-05,5e-06,143000000.0,0.00132,13.28
8e-06,1200,1.3e-05,6e-06,140000000.0,0.00134,14.73
8e-06,1200,1.3e-05,7e-06,138000000.0,0.00136,15.56
8e-06,1200,1.3e-05,8e-06,137000000.0,0.00137,16.07
8e-06,1200,1.3e-05,9e-06,136000000.0,0.00137,16.41
8e-06,1200,1.3e-05,1e-05,136000000.0,0.00138,16.65
8e-06,1200,1.3e-05,1.1e-05,135000000.0,0.00138,16.82
8e-06,1200,1.3e-05,1.2e-05,135000000.0,0.00139,16.95
8e-06,1200,1.4e-05,5e-06,144000000.0,0.00135,13.1
8e-06,1200,1.4e-05,6e-06,142000000.0,0.00137,14.71
8e-06,1200,1.4e-05,7e-06,140000000.0,0.00139,15.66
8e-06,1200,1.4e-05,8e-06,138000000.0,0.0014,16.25
8e-06,1200,1.4e-05,9e-06,137000000.0,0.00141,16.63
8e-06,1200,1.4e-05,1e-05,136000000.0,0.00142,16.9
8e-06,1200,1.4e-05,1.1e-05,136000000.0,0.00142,17.09
8e-06,1200,1.4e-05,1.2e-05,135000000.0,0.00143,17.24
8e-06,1200,1.5e-05,5e-06,146000000.0,0.00138,12.88
8e-06,1200,1.5e-05,6e-06,143000000.0,0.0014,14.64
8e-06,1200,1.5e-05,7e-06,141000000.0,0.00142,15.71
8e-06,1200,1.5e-05,8e-06,139000000.0,0.00143,16.37
8e-06,1200,1.5e-05,9e-06,138000000.0,0.00144,16.8
8e-06,1200,1.5e-05,1e-05,137000000.0,0.00145,17.1
8e-06,1200,1.5e-05,1.1e-05,137000000.0,0.00146,17.31
8e-06,1200,1.5e-05,1.2e-05,136000000.0,0.00146,17.48
8e-06,1200,1.6e-05,5e-06,148000000.0,0.0014,12.61
8e-06,1200,1.6e-05,6e-06,145000000.0,0.00143,14.53
8e-06,1200,1.6e-05,7e-06,142000000.0,0.00145,15.7
8e-06,1200,1.6e-05,8e-06,141000000.0,0.00146,16.43
8e-06,1200,1.6e-05,9e-06,139000000.0,0.00147,16.92
8e-06,1200,1.6e-05,1e-05,138000000.0,0.00148,17.25
8e-06,1200,1.6e-05,1.1e-05,138000000.0,0.00149,17.49
8e-06,1200,1.6e-05,1.2e-05,137000000.0,0.00149,17.67
8e-06,1200,1.7e-05,5e-06,150000000.0,0.00142,12.33
8e-06,1200,1.7e-05,6e-06,147000000.0,0.00146,14.37
8e-06,1200,1.7e-05,7e-06,144000000.0,0.00148,15.65
8e-06,1200,1.7e-05,8e-06,142000000.0,0.00149,16.46
8e-06,1200,1.7e-05,9e-06,141000000.0,0.0015,17.0
8e-06,1200,1.7e-05,1e-05,140000000.0,0.00151,17.36
8e-06,1200,1.7e-05,1.1e-05,139000000.0,0.00152,17.63
8e-06,1200,1.7e-05,1.2e-05,138000000.0,0.00152,17.82
8e-06,1300,6e-06,5e-06,125000000.0,0.000955,12.52
8e-06,1300,6e-06,6e-06,125000000.0,0.000965,12.91
8e-06,1300,6e-06,7e-06,124000000.0,0.000971,13.14
8e-06,1300,6e-06,8e-06,124000000.0,0.000977,13.3
8e-06,1300,6e-06,9e-06,124000000.0,0.000981,13.41
8e-06,1300,6e-06,1e-05,124000000.0,0.000984,13.49
8e-06,1300,6e-06,1.1e-05,123000000.0,0.000987,13.56
8e-06,1300,6e-06,1.2e-05,123000000.0,0.00099,13.62
8e-06,1300,7e-06,5e-06,126000000.0,0.00103,13.13
8e-06,1300,7e-06,6e-06,125000000.0,0.00104,13.64
8e-06,1300,7e-06,7e-06,125000000.0,0.00105,13.94
8e-06,1300,7e-06,8e-06,125000000.0,0.00105,14.13
8e-06,1300,7e-06,9e-06,124000000.0,0.00106,14.27
8e-06,1300,7e-06,1e-05,124000000.0,0.00106,14.38
8e-06,1300,7e-06,1.1e-05,124000000.0,0.00107,14.46
8e-06,1300,7e-06,1.2e-05,124000000.0,0.00107,14.52
8e-06,1300,8e-06,5e-06,127000000.0,0.00109,13.53
8e-06,1300,8e-06,6e-06,126000000.0,0.00111,14.18
8e-06,1300,8e-06,7e-06,126000000.0,0.00112,14.56
8e-06,1300,8e-06,8e-06,125000000.0,0.00112,14.8
8e-06,1300,8e-06,9e-06,125000000.0,0.00113,14.97
8e-06,1300,8e-06,1e-05,125000000.0,0.00113,15.09
8e-06,1300,8e-06,1.1e-05,124000000.0,0.00114,15.19
8e-06,1300,8e-06,1.2e-05,124000000.0,0.00114,15.26
8e-06,1300,9e-06,5e-06,129000000.0,0.00115,13.77
8e-06,1300,9e-06,6e-06,127000000.0,0.00116,14.57
8e-06,1300,9e-06,7e-06,126000000.0,0.00117,15.04
8e-06,1300,9e-06,8e-06,126000000.0,0.00118,15.33
8e-06,1300,9e-06,9e-06,125000000.0,0.00119,15.53
8e-06,1300,9e-06,1e-05,125000000.0,0.00119,15.68
8e-06,1300,9e-06,1.1e-05,125000000.0,0.0012,15.79
8e-06,1300,9e-06,1.2e-05,125000000.0,0.0012,15.87
8e-06,1300,1e-05,5e-06,130000000.0,0.0012,13.85
8e-06,1300,1e-05,6e-06,128000000.0,0.00122,14.84
8e-06,1300,1e-05,7e-06,127000000.0,0.00123,15.4
8e-06,1300,1e-05,8e-06,127000000.0,0.00123,15.76
8e-06,1300,1e-05,9e-06,126000000.0,0.00124,15.99
8e-06,1300,1e-05,1e-05,126000000.0,0.00125,16.16
8e-06,1300,1e-05,1.1e-05,125000000.0,0.00125,16.29
8e-06,1300,1e-05,1.2e-05,125000000.0,0.00125,16.39
8e-06,1300,1.1e-05,5e-06,132000000.0,0.00124,13.83
8e-06,1300,1.1e-05,6e-06,130000000.0,0.00126,15.0
8e-06,1300,1.1e-05,7e-06,128000000.0,0.00127,15.67
8e-06,1300,1.1e-05,8e-06,127000000.0,0.00128,16.09
8e-06,1300,1.1e-05,9e-06,127000000.0,0.00129,16.36
8e-06,1300,1.1e-05,1e-05,126000000.0,0.00129,16.56
8e-06,1300,1.1e-05,1.1e-05,126000000.0,0.0013,16.7
8e-06,1300,1.1e-05,1.2e-05,126000000.0,0.0013,16.82
8e-06,1300,1.2e-05,5e-06,133000000.0,0.00128,13.71
8e-06,1300,1.2e-05,6e-06,131000000.0,0.0013,15.06
8e-06,1300,1.2e-05,7e-06,130000000.0,0.00131,15.84
8e-06,1300,1.2e-05,8e-06,128000000.0,0.00132,16.33
8e-06,1300,1.2e-05,9e-06,128000000.0,0.00133,16.65
8e-06,1300,1.2e-05,1e-05,127000000.0,0.00134,16.88
8e-06,1300,1.2e-05,1.1e-05,127000000.0,0.00134,17.05
8e-06,1300,1.2e-05,1.2e-05,126000000.0,0.00135,17.17
8e-06,1300,1.3e-05,5e-06,135000000.0,0.00131,13.52
8e-06,1300,1.3e-05,6e-06,133000000.0,0.00134,15.04
8e-06,1300,1.3e-05,7e-06,131000000.0,0.00135,15.94
8e-06,1300,1.3e-05,8e-06,130000000.0,0.00136,16.5
8e-06,1300,1.3e-05,9e-06,129000000.0,0.00137,16.87
8e-06,1300,1.3e-05,1e-05,128000000.0,0.00138,17.13
8e-06,1300,1.3e-05,1.1e-05,128000000.0,0.00138,17.31
8e-06,1300,1.3e-05,1.2e-05,127000000.0,0.00139,17.46
8e-06,1300,1.4e-05,5e-06,137000000.0,0.00134,13.25
8e-06,1300,1.4e-05,6e-06,135000000.0,0.00137,14.94
8e-06,1300,1.4e-05,7e-06,133000000.0,0.00139,15.95
8e-06,1300,1.4e-05,8e-06,131000000.0,0.0014,16.59
8e-06,1300,1.4e-05,9e-06,130000000.0,0.00141,17.01
8e-06,1300,1.4e-05,1e-05,130000000.0,0.00141,17.3
8e-06,1300,1.4e-05,1.1e-05,129000000.0,0.00142,17.51
8e-06,1300,1.4e-05,1.2e-05,129000000.0,0.00142,17.67
8e-06,1300,1.5e-05,5e-06,140000000.0,0.00137,12.94
8e-06,1300,1.5e-05,6e-06,137000000.0,0.0014,14.76
8e-06,1300,1.5e-05,7e-06,135000000.0,0.00142,15.89
8e-06,1300,1.5e-05,8e-06,134000000.0,0.00143,16.61
8e-06,1300,1.5e-05,9e-06,132000000.0,0.00144,17.07
8e-06,1300,1.5e-05,1e-05,132000000.0,0.00145,17.39
8e-06,1300,1.5e-05,1.1e-05,131000000.0,0.00145,17.62
8e-06,1300,1.5e-05,1.2e-05,131000000.0,0.00146,17.79
8e-06,1300,1.6e-05,5e-06,143000000.0,0.00139,12.57
8e-06,1300,1.6e-05,6e-06,140000000.0,0.00142,14.51
8e-06,1300,1.6e-05,7e-06,138000000.0,0.00145,15.73
8e-06,1300,1.6e-05,8e-06,136000000.0,0.00146,16.52
8e-06,1300,1.6e-05,9e-06,135000000.0,0.00147,17.04
8e-06,1300,1.6e-05,1e-05,134000000.0,0.00148,17.39
8e-06,1300,1.6e-05,1.1e-05,134000000.0,0.00148,17.64
8e-06,1300,1.6e-05,1.2e-05,133000000.0,0.00149,17.82
8e-06,1300,1.7e-05,5e-06,146000000.0,0.00141,12.17
8e-06,1300,1.7e-05,6e-06,144000000.0,0.00145,14.19
8e-06,1300,1.7e-05,7e-06,142000000.0,0.00147,15.49
8e-06,1300,1.7e-05,8e-06,140000000.0,0.00149,16.34
8e-06,1300,1.7e-05,9e-06,139000000.0,0.0015,16.9
8e-06,1300,1.7e-05,1e-05,138000000.0,0.0015,17.27
8e-06,1300,1.7e-05,1.1e-05,138000000.0,0.00151,17.54
8e-06,1300,1.7e-05,1.2e-05,137000000.0,0.00152,17.72
8e-06,1400,6e-06,5e-06,119000000.0,0.000954,13.08
8e-06,1400,6e-06,6e-06,118000000.0,0.000963,13.48
8e-06,1400,6e-06,7e-06,118000000.0,0.00097,13.72
8e-06,1400,6e-06,8e-06,117000000.0,0.000975,13.89
8e-06,1400,6e-06,9e-06,117000000.0,0.00098,14.01
8e-06,1400,6e-06,1e-05,117000000.0,0.000983,14.09
8e-06,1400,6e-06,1.1e-05,117000000.0,0.000986,14.16
8e-06,1400,6e-06,1.2e-05,117000000.0,0.000989,14.22
8e-06,1400,7e-06,5e-06,120000000.0,0.00103,13.65
8e-06,1400,7e-06,6e-06,119000000.0,0.00104,14.19
8e-06,1400,7e-06,7e-06,118000000.0,0.00105,14.5
8e-06,1400,7e-06,8e-06,118000000.0,0.00105,14.71
8e-06,1400,7e-06,9e-06,118000000.0,0.00106,14.85
8e-06,1400,7e-06,1e-05,117000000.0,0.00106,14.96
8e-06,1400,7e-06,1.1e-05,117000000.0,0.00107,15.05
8e-06,1400,7e-06,1.2e-05,117000000.0,0.00107,15.11
8e-06,1400,8e-06,5e-06,121000000.0,0.00109,14.0
8e-06,1400,8e-06,6e-06,120000000.0,0.0011,14.7
8e-06,1400,8e-06,7e-06,119000000.0,0.00111,15.1
8e-06,1400,8e-06,8e-06,119000000.0,0.00112,15.35
8e-06,1400,8e-06,9e-06,118000000.0,0.00113,15.53
8e-06,1400,8e-06,1e-05,118000000.0,0.00113,15.66
8e-06,1400,8e-06,1.1e-05,118000000.0,0.00113,15.76
8e-06,1400,8e-06,1.2e-05,117000000.0,0.00114,15.84
8e-06,1400,9e-06,5e-06,122000000.0,0.00115,14.18
8e-06,1400,9e-06,6e-06,121000000.0,0.00116,15.04
8e-06,1400,9e-06,7e-06,120000000.0,0.00117,15.54
8e-06,1400,9e-06,8e-06,119000000.0,0.00118,15.85
8e-06,1400,9e-06,9e-06,119000000.0,0.00119,16.07
8e-06,1400,9e-06,1e-05,119000000.0,0.00119,16.22
8e-06,1400,9e-06,1.1e-05,118000000.0,0.00119,16.34
8e-06,1400,9e-06,1.2e-05,118000000.0,0.0012,16.43
8e-06,1400,1e-05,5e-06,124000000.0,0.00119,14.2
8e-06,1400,1e-05,6e-06,122000000.0,0.00121,15.25
8e-06,1400,1e-05,7e-06,121000000.0,0.00122,15.85
8e-06,1400,1e-05,8e-06,120000000.0,0.00123,16.23
8e-06,1400,1e-05,9e-06,120000000.0,0.00124,16.49
8e-06,1400,1e-05,1e-05,119000000.0,0.00124,16.67
8e-06,1400,1e-05,1.1e-05,119000000.0,0.00125,16.8
8e-06,1400,1e-05,1.2e-05,119000000.0,0.00125,16.91
8e-06,1400,1.1e-05,5e-06,126000000.0,0.00124,14.09
8e-06,1400,1.1e-05,6e-06,124000000.0,0.00126,15.32
8e-06,1400,1.1e-05,7e-06,122000000.0,0.00127,16.04
8e-06,1400,1.1e-05,8e-06,122000000.0,0.00128,16.49
8e-06,1400,1.1e-05,9e-06,121000000.0,0.00129,16.79
8e-06,1400,1.1e-05,1e-05,120000000.0,0.00129,17.0
8e-06,1400,1.1e-05,1.1e-05,120000000.0,0.0013,17.16
8e-06,1400,1.1e-05,1.2e-05,120000000.0,0.0013,17.28
8e-06,1400,1.2e-05,5e-06,128000000.0,0.00127,13.86
8e-06,1400,1.2e-05,6e-06,126000000.0,0.0013,15.28
8e-06,1400,1.2e-05,7e-06,124000000.0,0.00131,16.11
8e-06,1400,1.2e-05,8e-06,123000000.0,0.00132,16.63
8e-06,1400,1.2e-05,9e-06,123000000.0,0.00133,16.98
8e-06,1400,1.2e-05,1e-05,122000000.0,0.00133,17.22
8e-06,1400,1.2e-05,1.1e-05,122000000.0,0.00134,17.39
8e-06,1400,1.2e-05,1.2e-05,122000000.0,0.00134,17.52
8e-06,1400,1.3e-05,5e-06,131000000.0,0.0013,13.53
8e-06,1400,1.3e-05,6e-06,129000000.0,0.00133,15.1
8e-06,1400,1.3e-05,7e-06,127000000.0,0.00135,16.04
8e-06,1400,1.3e-05,8e-06,126000000.0,0.00136,16.64
8e-06,1400,1.3e-05,9e-06,125000000.0,0.00137,17.02
8e-06,1400,1.3e-05,1e-05,125000000.0,0.00137,17.29
8e-06,1400,1.3e-05,1.1e-05,125000000.0,0.00138,17.47
8e-06,1400,1.3e-05,1.2e-05,124000000.0,0.00138,17.61
8e-06,1400,1.4e-05,5e-06,134000000.0,0.00133,13.11
8e-06,1400,1.4e-05,6e-06,133000000.0,0.00136,14.78
8e-06,1400,1.4e-05,7e-06,131000000.0,0.00138,15.82
8e-06,1400,1.4e-05,8e-06,130000000.0,0.00139,16.47
8e-06,1400,1.4e-05,9e-06,130000000.0,0.0014,16.89
8e-06,1400,1.4e-05,1e-05,129000000.0,0.00141,17.17
8e-06,1400,1.4e-05,1.1e-05,129000000.0,0.00141,17.36
8e-06,1400,1.4e-05,1.2e-05,129000000.0,0.00142,17.49
8e-06,1400,1.5e-05,5e-06,139000000.0,0.00136,12.6
8e-06,1400,1.5e-05,6e-06,138000000.0,0.00139,14.33
8e-06,1400,1.5e-05,7e-06,137000000.0,0.00141,15.41
8e-06,1400,1.5e-05,8e-06,137000000.0,0.00142,16.09
8e-06,1400,1.5e-05,9e-06,137000000.0,0.00143,16.53
8e-06,1400,1.5e-05,1e-05,137000000.0,0.00144,16.82
8e-06,1400,1.5e-05,1.1e-05,137000000.0,0.00145,17.0
8e-06,1400,1.5e-05,1.2e-05,137000000.0,0.00145,17.13
8e-06,1400,1.6e-05,5e-06,144000000.0,0.00138,12.01
8e-06,1400,1.6e-05,6e-06,145000000.0,0.00142,13.72
8e-06,1400,1.6e-05,7e-06,146000000.0,0.00144,14.8
8e-06,1400,1.6e-05,8e-06,146000000.0,0.00145,15.49
8e-06,1400,1.6e-05,9e-06,147000000.0,0.00146,15.94
8e-06,1400,1.6e-05,1e-05,147000000.0,0.00147,16.23
8e-06,1400,1.6e-05,1.1e-05,148000000.0,0.00147,16.42
8e-06,1400,1.6e-05,1.2e-05,149000000.0,0.00148,16.55
8e-06,1400,1.7e-05,5e-06,150000000.0,0.0014,11.36
8e-06,1400,1.7e-05,6e-06,155000000.0,0.00144,12.99
8e-06,1400,1.7e-05,7e-06,158000000.0,0.00146,14.02
8e-06,1400,1.7e-05,8e-06,160000000.0,0.00147,14.69
8e-06,1400,1.7e-05,9e-06,162000000.0,0.00148,15.14
8e-06,1400,1.7e-05,1e-05,163000000.0,0.00149,15.45
8e-06,1400,1.7e-05,1.1e-05,164000000.0,0.0015,15.66
8e-06,1400,1.7e-05,1.2e-05,164000000.0,0.0015,15.81
8e-06,1500,6e-06,5e-06,113000000.0,0.000952,13.58
8e-06,1500,6e-06,6e-06,113000000.0,0.000962,14.0
8e-06,1500,6e-06,7e-06,112000000.0,0.000969,14.26
8e-06,1500,6e-06,8e-06,112000000.0,0.000974,14.43
8e-06,1500,6e-06,9e-06,112000000.0,0.000978,14.55
8e-06,1500,6e-06,1e-05,111000000.0,0.000982,14.65
8e-06,1500,6e-06,1.1e-05,111000000.0,0.000985,14.72
8e-06,1500,6e-06,1.2e-05,111000000.0,0.000988,14.78
8e-06,1500,7e-06,5e-06,114000000.0,0.00103,14.11
8e-06,1500,7e-06,6e-06,113000000.0,0.00104,14.68
8e-06,1500,7e-06,7e-06,113000000.0,0.00105,15.01
8e-06,1500,7e-06,8e-06,112000000.0,0.00105,15.23
8e-06,1500,7e-06,9e-06,112000000.0,0.00106,15.38
8e-06,1500,7e-06,1e-05,112000000.0,0.00106,15.5
8e-06,1500,7e-06,1.1e-05,112000000.0,0.00106,15.59
8e-06,1500,7e-06,1.2e-05,112000000.0,0.00107,15.66
8e-06,1500,8e-06,5e-06,115000000.0,0.00109,14.41
8e-06,1500,8e-06,6e-06,114000000.0,0.0011,15.14
8e-06,1500,8e-06,7e-06,114000000.0,0.00111,15.57
8e-06,1500,8e-06,8e-06,113000000.0,0.00112,15.84
8e-06,1500,8e-06,9e-06,113000000.0,0.00112,16.03
8e-06,1500,8e-06,1e-05,113000000.0,0.00113,16.17
8e-06,1500,8e-06,1.1e-05,112000000.0,0.00113,16.27
8e-06,1500,8e-06,1.2e-05,112000000.0,0.00114,16.35
8e-06,1500,9e-06,5e-06,117000000.0,0.00114,14.49
8e-06,1500,9e-06,6e-06,116000000.0,0.00116,15.42
8e-06,1500,9e-06,7e-06,115000000.0,0.00117,15.95
8e-06,1500,9e-06,8e-06,114000000.0,0.00118,16.29
8e-06,1500,9e-06,9e-06,114000000.0,0.00118,16.51
8e-06,1500,9e-06,1e-05,114000000.0,0.00119,16.68
8e-06,1500,9e-06,1.1e-05,113000000.0,0.00119,16.8
8e-06,1500,9e-06,1.2e-05,113000000.0,0.0012,16.9
8e-06,1500,1e-05,5e-06,119000000.0,0.00119,14.4
8e-06,1500,1e-05,6e-06,118000000.0,0.00121,15.51
8e-06,1500,1e-05,7e-06,117000000.0,0.00122,16.16
8e-06,1500,1e-05,8e-06,116000000.0,0.00123,16.56
8e-06,1500,1e-05,9e-06,115000000.0,0.00124,16.83
8e-06,1500,1e-05,1e-05,115000000.0,0.00124,17.02
8e-06,1500,1e-05,1.1e-05,115000000.0,0.00125,17.16
8e-06,1500,1e-05,1.2e-05,115000000.0,0.00125,17.26
8e-06,1500,1.1e-05,5e-06,122000000.0,0.00123,14.13
8e-06,1500,1.1e-05,6e-06,121000000.0,0.00125,15.41
8e-06,1500,1.1e-05,7e-06,119000000.0,0.00127,16.17
8e-06,1500,1.1e-05,8e-06,119000000.0,0.00128,16.63
8e-06,1500,1.1e-05,9e-06,118000000.0,0.00128,16.93
8e-06,1500,1.1e-05,1e-05,118000000.0,0.00129,17.14
8e-06,1500,1.1e-05,1.1e-05,118000000.0,0.00129,17.29
8e-06,1500,1.1e-05,1.2e-05,118000000.0,0.0013,17.39
8e-06,1500,1.2e-05,5e-06,126000000.0,0.00127,13.68
8e-06,1500,1.2e-05,6e-06,125000000.0,0.00129,15.08
8e-06,1500,1.2e-05,7e-06,124000000.0,0.0013,15.91
8e-06,1500,1.2e-05,8e-06,124000000.0,0.00132,16.42
8e-06,1500,1.2e-05,9e-06,124000000.0,0.00132,16.75
8e-06,1500,1.2e-05,1e-05,124000000.0,0.00133,16.95
8e-06,1500,1.2e-05,1.1e-05,124000000.0,0.00133,17.09
8e-06,1500,1.2e-05,1.2e-05,124000000.0,0.00134,17.18
8e-06,1500,1.3e-05,5e-06,132000000.0,0.0013,13.05
8e-06,1500,1.3e-05,6e-06,132000000.0,0.00132,14.48
8e-06,1500,1.3e-05,7e-06,132000000.0,0.00134,15.34
8e-06,1500,1.3e-05,8e-06,133000000.0,0.00135,15.86
8e-06,1500,1.3e-05,9e-06,133000000.0,0.00136,16.19
8e-06,1500,1.3e-05,1e-05,134000000.0,0.00137,16.39
8e-06,1500,1.3e-05,1.1e-05,134000000.0,0.00137,16.51
8e-06,1500,1.3e-05,1.2e-05,135000000.0,0.00138,16.59
8e-06,1500,1.4e-05,5e-06,140000000.0,0.00132,12.25
8e-06,1500,1.4e-05,6e-06,143000000.0,0.00135,13.61
8e-06,1500,1.4e-05,7e-06,145000000.0,0.00137,14.43
8e-06,1500,1.4e-05,8e-06,147000000.0,0.00138,14.94
8e-06,1500,1.4e-05,9e-06,148000000.0,0.00139,15.27
8e-06,1500,1.4e-05,1e-05,149000000.0,0.0014,15.49
8e-06,1500,1.4e-05,1.1e-05,150000000.0,0.0014,15.64
8e-06,1500,1.4e-05,1.2e-05,151000000.0,0.00141,15.73
8e-06,1500,1.5e-05,5e-06,150000000.0,0.00135,11.3
8e-06,1500,1.5e-05,6e-06,159000000.0,0.00138,12.5
8e-06,1500,1.5e-05,7e-06,164000000.0,0.0014,13.24
8e-06,1500,1.5e-05,8e-06,168000000.0,0.00141,13.75
8e-06,1500,1.5e-05,9e-06,170000000.0,0.00142,14.1
8e-06,1500,1.5e-05,1e-05,172000000.0,0.00143,14.36
8e-06,1500,1.5e-05,1.1e-05,173000000.0,0.00143,14.55
8e-06,1500,1.5e-05,1.2e-05,174000000.0,0.00144,14.69
8e-06,1500,1.6e-05,5e-06,163000000.0,0.00137,10.26
8e-06,1500,1.6e-05,6e-06,179000000.0,0.0014,11.28
8e-06,1500,1.6e-05,7e-06,189000000.0,0.00142,11.95
8e-06,1500,1.6e-05,8e-06,196000000.0,0.00143,12.45
8e-06,1500,1.6e-05,9e-06,200000000.0,0.00144,12.83
8e-06,1500,1.6e-05,1e-05,202000000.0,0.00145,13.12
8e-06,1500,1.6e-05,1.1e-05,204000000.0,0.00145,13.32
8e-06,1500,1.6e-05,1.2e-05,204000000.0,0.00146,13.5
8e-06,1500,1.7e-05,5e-06,179000000.0,0.00138,9.16
8e-06,1500,1.7e-05,6e-06,204000000.0,0.00142,10.0
8e-06,1500,1.7e-05,7e-06,222000000.0,0.00144,10.6
8e-06,1500,1.7e-05,8e-06,231000000.0,0.00145,11.07
8e-06,1500,1.7e-05,9e-06,236000000.0,0.00146,11.46
8e-06,1500,1.7e-05,1e-05,239000000.0,0.00147,11.77
8e-06,1500,1.7e-05,1.1e-05,240000000.0,0.00147,12.03
8e-06,1500,1.7e-05,1.2e-05,241000000.0,0.00148,12.23
8e-06,1600,6e-06,5e-06,108000000.0,0.00095,14.03
8e-06,1600,6e-06,6e-06,108000000.0,0.00096,14.48
8e-06,1600,6e-06,7e-06,108000000.0,0.000967,14.75
8e-06,1600,6e-06,8e-06,107000000.0,0.000973,14.93
8e-06,1600,6e-06,9e-06,107000000.0,0.000977,15.06
8e-06,1600,6e-06,1e-05,107000000.0,0.000981,15.15
8e-06,1600,6e-06,1.1e-05,107000000.0,0.000984,15.23
8e-06,1600,6e-06,1.2e-05,107000000.0,0.000986,15.29
8e-06,1600,7e-06,5e-06,110000000.0,0.00102,14.51
8e-06,1600,7e-06,6e-06,109000000.0,0.00104,15.11
8e-06,1600,7e-06,7e-06,108000000.0,0.00104,15.47
8e-06,1600,7e-06,8e-06,108000000.0,0.00105,15.7
8e-06,1600,7e-06,9e-06,108000000.0,0.00105,15.86
8e-06,1600,7e-06,1e-05,108000000.0,0.00106,15.98
8e-06,1600,7e-06,1.1e-05,107000000.0,0.00106,16.07
8e-06,1600,7e-06,1.2e-05,107000000.0,0.00107,16.14
8e-06,1600,8e-06,5e-06,111000000.0,0.00109,14.71
8e-06,1600,8e-06,6e-06,110000000.0,0.0011,15.5
8e-06,1600,8e-06,7e-06,110000000.0,0.00111,15.95
8e-06,1600,8e-06,8e-06,109000000.0,0.00112,16.24
8e-06,1600,8e-06,9e-06,109000000.0,0.00112,16.44
8e-06,1600,8e-06,1e-05,109000000.0,0.00113,16.58
8e-06,1600,8e-06,1.1e-05,108000000.0,0.00113,16.69
8e-06,1600,8e-06,1.2e-05,108000000.0,0.00113,16.78
8e-06,1600,9e-06,5e-06,114000000.0,0.00114,14.67
8e-06,1600,9e-06,6e-06,112000000.0,0.00116,15.64
8e-06,1600,9e-06,7e-06,112000000.0,0.00117,16.2
8e-06,1600,9e-06,8e-06,111000000.0,0.00117,16.54
8e-06,1600,9e-06,9e-06,111000000.0,0.00118,16.78
8e-06,1600,9e-06,1e-05,111000000.0,0.00119,16.94
8e-06,1600,9e-06,1.1e-05,110000000.0,0.00119,17.06
8e-06,1600,9e-06,1.2e-05,110000000.0,0.00119,17.15
8e-06,1600,1e-05,5e-06,117000000.0,0.00118,14.34
8e-06,1600,1e-05,6e-06,116000000.0,0.0012,15.46
8e-06,1600,1e-05,7e-06,116000000.0,0.00122,16.11
8e-06,1600,1e-05,8e-06,115000000.0,0.00123,16.51
8e-06,1600,1e-05,9e-06,115000000.0,0.00123,16.75
8e-06,1600,1e-05,1e-05,115000000.0,0.00124,16.91
8e-06,1600,1e-05,1.2e-05,116000000.0,0.00125,17.08
8e-06,1600,1.1e-05,5e-06,123000000.0,0.00122,13.7
8e-06,1600,1.1e-05,6e-06,123000000.0,0.00124,14.88
8e-06,1600,1.1e-05,7e-06,123000000.0,0.00126,15.56
8e-06,1600,1.1e-05,8e-06,124000000.0,0.00127,15.96
8e-06,1600,1.1e-05,9e-06,124000000.0,0.00128,16.19
8e-06,1600,1.1e-05,1e-05,125000000.0,0.00128,16.34
8e-06,1600,1.1e-05,1.1e-05,126000000.0,0.00129,16.42
8e-06,1600,1.2e-05,5e-06,133000000.0,0.00126,12.73
8e-06,1600,1.2e-05,6e-06,136000000.0,0.00128,13.83
8e-06,1600,1.2e-05,7e-06,138000000.0,0.0013,14.47
8e-06,1600,1.2e-05,8e-06,140000000.0,0.00131,14.86
8e-06,1600,1.2e-05,9e-06,141000000.0,0.00131,15.11
8e-06,1600,1.2e-05,1e-05,142000000.0,0.00132,15.27
8e-06,1600,1.2e-05,1.1e-05,143000000.0,0.00132,15.38
8e-06,1600,1.2e-05,1.2e-05,144000000.0,0.00133,15.44
8e-06,1600,1.3e-05,5e-06,147000000.0,0.00128,11.47
8e-06,1600,1.3e-05,6e-06,156000000.0,0.00131,12.39
