C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
6e-13,3e-13,3e-09,1.14e-08,8e-10,5.75e-06,5.75e-06,14.59,-13.08,1.78,4530000000.0,0.0175
6e-13,3e-13,3e-09,1.14e-08,8e-10,5.75e-06,6e-06,14.61,-13.08,1.778,4530000000.0,0.0176
6e-13,3e-13,3e-09,1.14e-08,8e-10,6e-06,5e-06,14.7,-13.25,1.788,4410000000.0,0.018
6e-13,3e-13,3e-09,1.14e-08,8e-10,6e-06,5.25e-06,14.72,-13.21,1.786,4410000000.0,0.018
6e-13,3e-13,3e-09,1.14e-08,8e-10,6e-06,5.5e-06,14.74,-13.22,1.783,4410000000.0,0.0181
6e-13,3e-13,3e-09,1.14e-08,8e-10,6e-06,5.75e-06,14.76,-13.25,1.781,4410000000.0,0.0181
6e-13,3e-13,3e-09,1.14e-08,8e-10,6e-06,6e-06,14.79,-13.27,1.779,4410000000.0,0.0182
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5e-06,5e-06,14.31,-13.23,1.797,4860000000.0,0.0156
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5e-06,5.25e-06,14.34,-13.24,1.795,4840000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5e-06,5.5e-06,14.36,-13.25,1.794,4820000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5e-06,5.75e-06,14.38,-13.25,1.792,4800000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5e-06,6e-06,14.4,-13.25,1.791,4780000000.0,0.0158
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.25e-06,5e-06,14.58,-13.49,1.795,4650000000.0,0.0162
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.25e-06,5.25e-06,14.61,-13.46,1.793,4630000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.25e-06,5.5e-06,14.64,-13.43,1.791,4610000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.25e-06,5.75e-06,14.66,-13.39,1.789,4590000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.25e-06,6e-06,14.68,-13.4,1.787,4570000000.0,0.0164
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.5e-06,5e-06,14.83,-13.72,1.796,4460000000.0,0.0168
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.5e-06,5.25e-06,14.86,-13.72,1.794,4440000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.5e-06,5.5e-06,14.89,-13.72,1.792,4430000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.5e-06,5.75e-06,14.91,-13.71,1.79,4410000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.5e-06,6e-06,14.93,-13.7,1.789,4390000000.0,0.017
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.75e-06,5e-06,15.07,-13.85,1.795,4300000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.75e-06,5.25e-06,15.09,-13.88,1.793,4280000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.75e-06,5.5e-06,15.12,-13.91,1.79,4260000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.75e-06,5.75e-06,15.14,-13.93,1.789,4250000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,5.75e-06,6e-06,15.17,-13.94,1.787,4230000000.0,0.0176
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,6e-06,5e-06,15.28,-14.17,1.798,4150000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,6e-06,5.25e-06,15.31,-14.14,1.795,4140000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,6e-06,5.5e-06,15.33,-14.11,1.793,4120000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,6e-06,5.75e-06,15.36,-14.08,1.791,4110000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,7.47e-10,6e-06,6e-06,15.38,-14.1,1.789,4090000000.0,0.0182
6e-13,3e-13,4e-09,1.04e-08,6e-10,5e-06,5e-06,14.78,-16.28,1.758,5580000000.0,0.0156
6e-13,3e-13,4e-09,1.04e-08,6e-10,5e-06,5.25e-06,14.81,-16.16,1.756,5570000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,6e-10,5e-06,5.5e-06,14.83,-16.05,1.754,5570000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,6e-10,5e-06,5.75e-06,14.85,-16.02,1.752,5560000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,6e-10,5e-06,6e-06,14.87,-16.03,1.75,5550000000.0,0.0158
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.25e-06,5e-06,15.09,-16.64,1.757,5320000000.0,0.0162
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.25e-06,5.25e-06,15.11,-16.59,1.755,5320000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.25e-06,5.5e-06,15.13,-16.53,1.753,5310000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.25e-06,5.75e-06,15.16,-16.46,1.752,5300000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.25e-06,6e-06,15.18,-16.4,1.75,5300000000.0,0.0164
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.5e-06,5e-06,15.36,-16.61,1.76,5080000000.0,0.0168
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.5e-06,5.25e-06,15.39,-16.62,1.757,5080000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.5e-06,5.5e-06,15.41,-16.63,1.755,5070000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.5e-06,5.75e-06,15.44,-16.63,1.753,5070000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.5e-06,6e-06,15.46,-16.62,1.752,5060000000.0,0.017
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.75e-06,5e-06,15.62,-17.13,1.761,4870000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.75e-06,5.25e-06,15.65,-17.03,1.758,4870000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.75e-06,5.5e-06,15.67,-16.93,1.756,4870000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.75e-06,5.75e-06,15.69,-16.82,1.755,4860000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,6e-10,5.75e-06,6e-06,15.72,-16.72,1.753,4850000000.0,0.0176
6e-13,3e-13,4e-09,1.04e-08,6e-10,6e-06,5e-06,15.86,-17.31,1.763,4690000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,6e-10,6e-06,5.25e-06,15.88,-17.28,1.761,4680000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,6e-10,6e-06,5.5e-06,15.91,-17.24,1.758,4680000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,6e-10,6e-06,5.75e-06,15.94,-17.2,1.756,4670000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,6e-10,6e-06,6e-06,15.96,-17.15,1.755,4660000000.0,0.0182
6e-13,3e-13,4e-09,1.04e-08,7e-10,5e-06,5e-06,14.46,-14.0,1.785,5100000000.0,0.0156
6e-13,3e-13,4e-09,1.04e-08,7e-10,5e-06,5.25e-06,14.48,-13.96,1.783,5080000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,7e-10,5e-06,5.5e-06,14.51,-13.91,1.781,5070000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,7e-10,5e-06,5.75e-06,14.53,-13.87,1.779,5050000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,7e-10,5e-06,6e-06,14.55,-13.82,1.778,5030000000.0,0.0158
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.25e-06,5e-06,14.74,-14.2,1.782,4870000000.0,0.0162
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.25e-06,5.25e-06,14.77,-14.19,1.78,4850000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.25e-06,5.5e-06,14.79,-14.18,1.778,4830000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.25e-06,5.75e-06,14.82,-14.17,1.776,4810000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.25e-06,6e-06,14.84,-14.15,1.775,4800000000.0,0.0164
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.5e-06,5e-06,15.0,-14.37,1.785,4660000000.0,0.0168
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.5e-06,5.25e-06,15.03,-14.31,1.782,4650000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.5e-06,5.5e-06,15.06,-14.3,1.78,4630000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.5e-06,5.75e-06,15.08,-14.32,1.778,4610000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.5e-06,6e-06,15.1,-14.33,1.777,4600000000.0,0.017
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.75e-06,5e-06,15.24,-14.67,1.783,4470000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.75e-06,5.25e-06,15.27,-14.64,1.781,4460000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.75e-06,5.5e-06,15.3,-14.61,1.779,4450000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.75e-06,5.75e-06,15.32,-14.57,1.777,4430000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,7e-10,5.75e-06,6e-06,15.35,-14.53,1.776,4420000000.0,0.0176
6e-13,3e-13,4e-09,1.04e-08,7e-10,6e-06,5e-06,15.46,-14.84,1.786,4310000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,7e-10,6e-06,5.25e-06,15.49,-14.85,1.784,4300000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,7e-10,6e-06,5.5e-06,15.52,-14.85,1.781,4290000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,7e-10,6e-06,5.75e-06,15.55,-14.84,1.779,4270000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,7e-10,6e-06,6e-06,15.57,-14.83,1.777,4260000000.0,0.0182
6e-13,3e-13,4e-09,1.04e-08,8e-10,5e-06,5e-06,14.14,-12.68,1.812,4610000000.0,0.0156
6e-13,3e-13,4e-09,1.04e-08,8e-10,5e-06,5.25e-06,14.17,-12.67,1.81,4590000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,8e-10,5e-06,5.5e-06,14.19,-12.65,1.808,4560000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,8e-10,5e-06,5.75e-06,14.21,-12.64,1.807,4540000000.0,0.0157
6e-13,3e-13,4e-09,1.04e-08,8e-10,5e-06,6e-06,14.23,-12.62,1.806,4520000000.0,0.0158
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.25e-06,5e-06,14.4,-12.9,1.81,4420000000.0,0.0162
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.25e-06,5.25e-06,14.43,-12.91,1.808,4400000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.25e-06,5.5e-06,14.45,-12.92,1.806,4380000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.25e-06,5.75e-06,14.48,-12.93,1.804,4360000000.0,0.0163
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.25e-06,6e-06,14.5,-12.93,1.802,4340000000.0,0.0164
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.5e-06,5e-06,14.64,-13.08,1.81,4250000000.0,0.0168
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.5e-06,5.25e-06,14.67,-13.08,1.807,4230000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.5e-06,5.5e-06,14.7,-13.11,1.806,4220000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.5e-06,5.75e-06,14.72,-13.15,1.804,4200000000.0,0.0169
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.5e-06,6e-06,14.74,-13.17,1.802,4180000000.0,0.017
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.75e-06,5e-06,14.86,-13.37,1.809,4110000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.75e-06,5.25e-06,14.89,-13.37,1.806,4090000000.0,0.0174
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.75e-06,5.5e-06,14.92,-13.37,1.804,4070000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.75e-06,5.75e-06,14.94,-13.36,1.802,4060000000.0,0.0175
6e-13,3e-13,4e-09,1.04e-08,8e-10,5.75e-06,6e-06,14.96,-13.35,1.801,4040000000.0,0.0176
6e-13,3e-13,4e-09,1.04e-08,8e-10,6e-06,5e-06,15.07,-13.59,1.81,3980000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,8e-10,6e-06,5.25e-06,15.09,-13.62,1.808,3970000000.0,0.018
6e-13,3e-13,4e-09,1.04e-08,8e-10,6e-06,5.5e-06,15.12,-13.65,1.806,3950000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,8e-10,6e-06,5.75e-06,15.14,-13.66,1.804,3930000000.0,0.0181
6e-13,3e-13,4e-09,1.04e-08,8e-10,6e-06,6e-06,15.17,-13.67,1.803,3920000000.0,0.0182
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5e-06,5e-06,14.0,-12.89,1.86,4620000000.0,0.0156
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5e-06,5.25e-06,14.03,-12.79,1.858,4590000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5e-06,5.5e-06,14.06,-12.7,1.856,4560000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5e-06,5.75e-06,14.08,-12.61,1.855,4530000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5e-06,6e-06,14.1,-12.53,1.853,4500000000.0,0.0158
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.25e-06,5e-06,14.27,-13.5,1.858,4440000000.0,0.0162
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.25e-06,5.25e-06,14.3,-13.42,1.855,4410000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.25e-06,5.5e-06,14.32,-13.33,1.853,4380000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.25e-06,5.75e-06,14.35,-13.25,1.851,4350000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.25e-06,6e-06,14.37,-13.18,1.85,4320000000.0,0.0164
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.5e-06,5e-06,14.51,-14.08,1.855,4280000000.0,0.0168
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.5e-06,5.25e-06,14.54,-14.0,1.853,4250000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.5e-06,5.5e-06,14.57,-13.93,1.851,4220000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.5e-06,5.75e-06,14.59,-13.86,1.849,4200000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.5e-06,6e-06,14.62,-13.8,1.847,4180000000.0,0.017
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.75e-06,5e-06,14.74,-14.6,1.854,4140000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.75e-06,5.25e-06,14.76,-14.55,1.851,4110000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.75e-06,5.5e-06,14.79,-14.5,1.849,4090000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.75e-06,5.75e-06,14.82,-14.45,1.847,4070000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,5.75e-06,6e-06,14.84,-14.4,1.845,4040000000.0,0.0176
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,6e-06,5e-06,14.94,-15.07,1.853,4010000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,6e-06,5.25e-06,14.97,-15.05,1.851,3990000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,6e-06,5.5e-06,15.0,-15.02,1.849,3970000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,6e-06,5.75e-06,15.02,-15.0,1.847,3950000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,7.47e-10,6e-06,6e-06,15.05,-14.96,1.845,3930000000.0,0.0182
6e-13,3e-13,4e-09,8.4e-09,6e-10,5e-06,5e-06,14.43,-16.79,1.815,5600000000.0,0.0156
6e-13,3e-13,4e-09,8.4e-09,6e-10,5e-06,5.25e-06,14.46,-16.72,1.812,5570000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,6e-10,5e-06,5.5e-06,14.49,-16.64,1.81,5550000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,6e-10,5e-06,5.75e-06,14.51,-16.56,1.808,5520000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,6e-10,5e-06,6e-06,14.54,-16.48,1.807,5490000000.0,0.0158
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.25e-06,5e-06,14.72,-17.04,1.812,5330000000.0,0.0162
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.25e-06,5.25e-06,14.76,-17.04,1.809,5310000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.25e-06,5.5e-06,14.78,-17.02,1.807,5280000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.25e-06,5.75e-06,14.81,-16.99,1.806,5260000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.25e-06,6e-06,14.83,-16.96,1.804,5230000000.0,0.0164
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.5e-06,5e-06,15.0,-17.27,1.814,5090000000.0,0.0168
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.5e-06,5.25e-06,15.03,-17.15,1.811,5070000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.5e-06,5.5e-06,15.06,-17.1,1.809,5040000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.5e-06,5.75e-06,15.08,-17.13,1.807,5020000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.5e-06,6e-06,15.11,-17.16,1.805,5000000000.0,0.017
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.75e-06,5e-06,15.25,-17.7,1.812,4880000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.75e-06,5.25e-06,15.28,-17.65,1.81,4860000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.75e-06,5.5e-06,15.31,-17.59,1.807,4830000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.75e-06,5.75e-06,15.34,-17.52,1.806,4810000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,6e-10,5.75e-06,6e-06,15.36,-17.45,1.804,4790000000.0,0.0176
6e-13,3e-13,4e-09,8.4e-09,6e-10,6e-06,5e-06,15.48,-17.86,1.814,4690000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,6e-10,6e-06,5.25e-06,15.51,-17.88,1.812,4670000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,6e-10,6e-06,5.5e-06,15.54,-17.89,1.809,4650000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,6e-10,6e-06,5.75e-06,15.57,-17.88,1.807,4630000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,6e-10,6e-06,6e-06,15.6,-17.87,1.805,4610000000.0,0.0182
6e-13,3e-13,4e-09,8.4e-09,7e-10,5e-06,5e-06,14.14,-13.92,1.845,4900000000.0,0.0156
6e-13,3e-13,4e-09,8.4e-09,7e-10,5e-06,5.25e-06,14.17,-13.82,1.843,4870000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,7e-10,5e-06,5.5e-06,14.2,-13.72,1.841,4840000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,7e-10,5e-06,5.75e-06,14.22,-13.64,1.839,4810000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,7e-10,5e-06,6e-06,14.25,-13.55,1.838,4770000000.0,0.0158
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.25e-06,5e-06,14.42,-14.52,1.842,4690000000.0,0.0162
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.25e-06,5.25e-06,14.45,-14.43,1.84,4660000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.25e-06,5.5e-06,14.47,-14.36,1.838,4630000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.25e-06,5.75e-06,14.5,-14.28,1.836,4600000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.25e-06,6e-06,14.52,-14.21,1.834,4570000000.0,0.0164
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.5e-06,5e-06,14.67,-15.02,1.841,4500000000.0,0.0168
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.5e-06,5.25e-06,14.7,-14.97,1.839,4480000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.5e-06,5.5e-06,14.73,-14.91,1.837,4450000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.5e-06,5.75e-06,14.75,-14.86,1.835,4420000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.5e-06,6e-06,14.78,-14.8,1.833,4400000000.0,0.017
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.75e-06,5e-06,14.9,-15.42,1.84,4340000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.75e-06,5.25e-06,14.93,-15.4,1.837,4320000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.75e-06,5.5e-06,14.96,-15.38,1.835,4290000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.75e-06,5.75e-06,14.99,-15.36,1.833,4270000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,7e-10,5.75e-06,6e-06,15.01,-15.33,1.831,4250000000.0,0.0176
6e-13,3e-13,4e-09,8.4e-09,7e-10,6e-06,5e-06,15.12,-15.71,1.84,4200000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,7e-10,6e-06,5.25e-06,15.15,-15.74,1.838,4180000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,7e-10,6e-06,5.5e-06,15.18,-15.76,1.836,4160000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,7e-10,6e-06,5.75e-06,15.2,-15.77,1.834,4130000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,7e-10,6e-06,6e-06,15.23,-15.77,1.833,4110000000.0,0.0182
6e-13,3e-13,4e-09,8.4e-09,8e-10,5e-06,5e-06,13.84,-11.91,1.878,4350000000.0,0.0156
6e-13,3e-13,4e-09,8.4e-09,8e-10,5e-06,5.25e-06,13.87,-11.82,1.876,4320000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,8e-10,5e-06,5.5e-06,13.89,-11.73,1.874,4290000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,8e-10,5e-06,5.75e-06,13.92,-11.65,1.873,4260000000.0,0.0157
6e-13,3e-13,4e-09,8.4e-09,8e-10,5e-06,6e-06,13.94,-11.57,1.871,4230000000.0,0.0158
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.25e-06,5e-06,14.1,-12.51,1.876,4190000000.0,0.0162
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.25e-06,5.25e-06,14.13,-12.42,1.873,4170000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.25e-06,5.5e-06,14.15,-12.34,1.871,4140000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.25e-06,5.75e-06,14.17,-12.26,1.869,4110000000.0,0.0163
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.25e-06,6e-06,14.2,-12.18,1.868,4090000000.0,0.0164
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.5e-06,5e-06,14.33,-13.11,1.872,4060000000.0,0.0168
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.5e-06,5.25e-06,14.36,-13.02,1.869,4030000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.5e-06,5.5e-06,14.38,-12.95,1.867,4010000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.5e-06,5.75e-06,14.41,-12.87,1.865,3990000000.0,0.0169
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.5e-06,6e-06,14.43,-12.8,1.864,3960000000.0,0.017
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.75e-06,5e-06,14.54,-13.69,1.871,3940000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.75e-06,5.25e-06,14.57,-13.62,1.868,3920000000.0,0.0174
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.75e-06,5.5e-06,14.6,-13.55,1.866,3900000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.75e-06,5.75e-06,14.62,-13.48,1.864,3870000000.0,0.0175
6e-13,3e-13,4e-09,8.4e-09,8e-10,5.75e-06,6e-06,14.65,-13.42,1.862,3850000000.0,0.0176
6e-13,3e-13,4e-09,8.4e-09,8e-10,6e-06,5e-06,14.74,-14.26,1.869,3840000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,8e-10,6e-06,5.25e-06,14.77,-14.2,1.866,3820000000.0,0.018
6e-13,3e-13,4e-09,8.4e-09,8e-10,6e-06,5.5e-06,14.8,-14.15,1.864,3790000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,8e-10,6e-06,5.75e-06,14.82,-14.1,1.862,3770000000.0,0.0181
6e-13,3e-13,4e-09,8.4e-09,8e-10,6e-06,6e-06,14.85,-14.04,1.86,3750000000.0,0.0182
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5e-06,5e-06,14.16,-13.57,1.825,4770000000.0,0.0156
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5e-06,5.25e-06,14.18,-13.56,1.823,4740000000.0,0.0157
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5e-06,5.5e-06,14.21,-13.54,1.821,4720000000.0,0.0157
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5e-06,5.75e-06,14.23,-13.52,1.82,4690000000.0,0.0157
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5e-06,6e-06,14.25,-13.5,1.818,4660000000.0,0.0158
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5.25e-06,5e-06,14.43,-13.79,1.823,4570000000.0,0.0162
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5.25e-06,5.25e-06,14.45,-13.81,1.821,4540000000.0,0.0163
6e-13,3e-13,4e-09,9.4e-09,7.47e-10,5.25e-06,5.5e-06,14.48,-13.82,1.819,4520000000.0,0.0163
