C,R,WLO,WRF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
1.4e-12,475,9e-06,1.9e-05,0.00628,0.00341,5.994,8.099
1.4e-12,475,9e-06,2.1e-05,0.00628,0.00351,6.219,8.096
1.4e-12,475,9e-06,2.2e-05,0.00627,0.00355,6.31,8.103
1.4e-12,475,9e-06,2.3e-05,0.00627,0.00358,6.387,8.114
1.4e-12,475,9e-06,2.4e-05,0.00627,0.00361,6.453,8.129
1.4e-12,475,9e-06,2.5e-05,0.00627,0.00362,6.508,8.147
1.4e-12,475,1.1e-05,2e-05,0.00629,0.00347,6.085,8.108
1.4e-12,475,1.1e-05,1.5e-05,0.0063,0.00315,5.262,8.22
1.4e-12,475,1.1e-05,1.6e-05,0.00629,0.00323,5.473,8.177
1.4e-12,475,1.1e-05,1.7e-05,0.00629,0.0033,5.658,8.146
1.4e-12,475,1.1e-05,1.8e-05,0.00629,0.00333,5.819,8.126
1.4e-12,475,1.1e-05,1.9e-05,0.00629,0.00342,5.961,8.113
1.4e-12,475,1.1e-05,2.1e-05,0.00628,0.00351,6.193,8.109
1.4e-12,475,1.1e-05,2.2e-05,0.00628,0.00354,6.287,8.115
1.4e-12,475,1.1e-05,2.3e-05,0.00628,0.00358,6.368,8.125
1.4e-12,475,1.1e-05,2.4e-05,0.00628,0.00361,6.437,8.14
1.4e-12,475,1.1e-05,2.5e-05,0.00628,0.00365,6.496,8.158
1.4e-12,475,1.2e-05,2e-05,0.00629,0.00346,6.04,8.119
1.4e-12,475,1.2e-05,1.5e-05,0.0063,0.00315,5.213,8.232
1.4e-12,475,1.2e-05,1.6e-05,0.0063,0.00323,5.425,8.189
1.4e-12,475,1.2e-05,1.7e-05,0.0063,0.00328,5.61,8.158
1.4e-12,475,1.2e-05,1.8e-05,0.00629,0.00335,5.773,8.137
1.4e-12,475,1.2e-05,1.9e-05,0.00629,0.00341,5.915,8.124
1.4e-12,475,1.2e-05,2.1e-05,0.00629,0.00348,6.149,8.119
1.4e-12,475,1.2e-05,2.2e-05,0.00628,0.00354,6.244,8.125
1.4e-12,475,1.2e-05,2.3e-05,0.00628,0.00357,6.326,8.135
1.4e-12,475,1.2e-05,2.4e-05,0.00628,0.00361,6.396,8.149
1.4e-12,475,1.2e-05,2.5e-05,0.00628,0.00362,6.456,8.167
1.4e-12,475,1.3e-05,2e-05,0.00629,0.00347,5.986,8.134
1.4e-12,475,1.3e-05,1.5e-05,0.0063,0.00314,5.158,8.25
1.4e-12,475,1.3e-05,1.6e-05,0.0063,0.0032,5.369,8.207
1.4e-12,475,1.3e-05,1.7e-05,0.0063,0.0033,5.555,8.175
1.4e-12,475,1.3e-05,1.8e-05,0.0063,0.00335,5.718,8.153
1.4e-12,475,1.3e-05,1.9e-05,0.00629,0.00335,5.861,8.14
1.4e-12,475,1.3e-05,2.1e-05,0.00629,0.00349,6.096,8.134
1.4e-12,475,1.3e-05,2.2e-05,0.00629,0.00354,6.191,8.139
1.4e-12,475,1.3e-05,2.3e-05,0.00628,0.00357,6.274,8.149
1.4e-12,475,1.3e-05,2.4e-05,0.00628,0.00359,6.345,8.162
1.4e-12,475,1.3e-05,2.5e-05,0.00628,0.00362,6.406,8.179
1.4e-12,475,1.4e-05,2e-05,0.00629,0.00346,5.929,8.153
1.4e-12,475,1.4e-05,1.5e-05,0.0063,0.00313,5.099,8.275
1.4e-12,475,1.4e-05,1.6e-05,0.0063,0.00323,5.312,8.23
1.4e-12,475,1.4e-05,1.7e-05,0.0063,0.00328,5.497,8.197
1.4e-12,475,1.4e-05,1.8e-05,0.0063,0.00335,5.661,8.174
1.4e-12,475,1.4e-05,1.9e-05,0.00629,0.0034,5.804,8.16
1.4e-12,475,1.4e-05,2.1e-05,0.00629,0.0035,6.039,8.152
1.4e-12,475,1.4e-05,2.2e-05,0.00629,0.00355,6.135,8.157
1.4e-12,475,1.4e-05,2.3e-05,0.00628,0.00355,6.218,8.166
1.4e-12,475,1.4e-05,2.4e-05,0.00628,0.00361,6.29,8.179
1.4e-12,475,1.4e-05,2.5e-05,0.00628,0.00364,6.351,8.195
1.4e-12,475,1.5e-05,2e-05,0.00629,0.00344,5.873,8.176
1.4e-12,475,1.5e-05,1.5e-05,0.0063,0.00313,5.043,8.303
1.4e-12,475,1.5e-05,1.6e-05,0.0063,0.00321,5.255,8.257
1.4e-12,475,1.5e-05,1.7e-05,0.0063,0.0033,5.441,8.223
1.4e-12,475,1.5e-05,1.8e-05,0.0063,0.00334,5.604,8.199
1.4e-12,475,1.5e-05,1.9e-05,0.00629,0.00339,5.747,8.184
1.4e-12,475,1.5e-05,2.1e-05,0.00629,0.00348,5.983,8.174
1.4e-12,475,1.5e-05,2.2e-05,0.00629,0.00349,6.08,8.178
1.4e-12,475,1.5e-05,2.3e-05,0.00628,0.00355,6.163,8.186
1.4e-12,475,1.5e-05,2.4e-05,0.00628,0.00357,6.236,8.198
1.4e-12,475,1.5e-05,2.5e-05,0.00628,0.00363,6.297,8.213
1.4e-12,500,1e-05,2e-05,0.00611,0.00349,6.157,8.09
1.4e-12,500,1e-05,1.5e-05,0.00612,0.00317,5.343,8.197
1.4e-12,500,1e-05,1.6e-05,0.00612,0.00323,5.552,8.156
1.4e-12,500,1e-05,1.7e-05,0.00611,0.00329,5.735,8.126
1.4e-12,500,1e-05,1.8e-05,0.00611,0.00336,5.895,8.106
1.4e-12,500,1e-05,1.9e-05,0.00611,0.00344,6.035,8.095
1.4e-12,500,1e-05,2.1e-05,0.0061,0.00352,6.263,8.092
1.4e-12,500,1e-05,2.2e-05,0.0061,0.00356,6.355,8.098
1.4e-12,500,1e-05,2.3e-05,0.0061,0.00359,6.434,8.109
1.4e-12,500,1e-05,2.4e-05,0.0061,0.00362,6.501,8.124
1.4e-12,500,1e-05,2.5e-05,0.0061,0.00366,6.558,8.143
1.4e-12,500,5e-06,2e-05,0.00604,0.00341,5.925,8.067
1.4e-12,500,5e-06,1.5e-05,0.00605,0.00312,5.174,8.158
1.4e-12,500,5e-06,1.6e-05,0.00605,0.00319,5.372,8.119
1.4e-12,500,5e-06,1.7e-05,0.00605,0.00326,5.542,8.093
1.4e-12,500,5e-06,1.8e-05,0.00605,0.00332,5.69,8.076
1.4e-12,500,5e-06,1.9e-05,0.00604,0.00336,5.816,8.068
1.4e-12,500,5e-06,2.1e-05,0.00604,0.00345,6.017,8.072
1.4e-12,500,5e-06,2.2e-05,0.00604,0.00349,6.094,8.083
1.4e-12,500,5e-06,2.3e-05,0.00603,0.00351,6.158,8.098
1.4e-12,500,5e-06,2.4e-05,0.00603,0.00354,6.21,8.117
1.4e-12,500,5e-06,2.5e-05,0.00603,0.00356,6.25,8.14
1.4e-12,500,6e-06,2e-05,0.00607,0.00345,6.024,8.066
1.4e-12,500,6e-06,1.5e-05,0.00608,0.00314,5.254,8.162
1.4e-12,500,6e-06,1.6e-05,0.00608,0.00321,5.455,8.123
1.4e-12,500,6e-06,1.7e-05,0.00607,0.00328,5.63,8.095
1.4e-12,500,6e-06,1.8e-05,0.00607,0.00334,5.781,8.078
1.4e-12,500,6e-06,1.9e-05,0.00607,0.0034,5.911,8.068
1.4e-12,500,6e-06,2.1e-05,0.00607,0.00348,6.12,8.07
1.4e-12,500,6e-06,2.2e-05,0.00606,0.00351,6.202,8.08
1.4e-12,500,6e-06,2.3e-05,0.00606,0.00355,6.27,8.094
1.4e-12,500,6e-06,2.4e-05,0.00606,0.00358,6.327,8.112
1.4e-12,500,6e-06,2.5e-05,0.00606,0.0036,6.373,8.133
1.4e-12,500,7e-06,2e-05,0.00609,0.00346,6.098,8.071
1.4e-12,500,7e-06,1.5e-05,0.00609,0.00315,5.313,8.17
1.4e-12,500,7e-06,1.6e-05,0.00609,0.00323,5.517,8.13
1.4e-12,500,7e-06,1.7e-05,0.00609,0.00329,5.694,8.102
1.4e-12,500,7e-06,1.8e-05,0.00609,0.00337,5.848,8.084
1.4e-12,500,7e-06,1.9e-05,0.00609,0.00341,5.982,8.074
1.4e-12,500,7e-06,2.1e-05,0.00608,0.0035,6.197,8.074
1.4e-12,500,7e-06,2.2e-05,0.00608,0.00354,6.282,8.083
1.4e-12,500,7e-06,2.3e-05,0.00608,0.00357,6.354,8.095
1.4e-12,500,7e-06,2.4e-05,0.00608,0.00359,6.415,8.112
1.4e-12,500,7e-06,2.5e-05,0.00608,0.00363,6.464,8.132
1.4e-12,500,8e-06,2e-05,0.0061,0.00347,6.146,8.078
1.4e-12,500,8e-06,1.5e-05,0.0061,0.00316,5.349,8.18
1.4e-12,500,8e-06,1.6e-05,0.0061,0.00324,5.555,8.139
1.4e-12,500,8e-06,1.7e-05,0.0061,0.0033,5.735,8.11
1.4e-12,500,8e-06,1.8e-05,0.0061,0.00336,5.891,8.092
1.4e-12,500,8e-06,1.9e-05,0.0061,0.00343,6.028,8.081
1.4e-12,500,8e-06,2.1e-05,0.00609,0.00354,6.248,8.08
1.4e-12,500,8e-06,2.2e-05,0.00609,0.00356,6.336,8.088
1.4e-12,500,8e-06,2.3e-05,0.00609,0.00358,6.411,8.099
1.4e-12,500,8e-06,2.4e-05,0.00609,0.0036,6.474,8.115
1.4e-12,500,8e-06,2.5e-05,0.00609,0.00364,6.526,8.135
1.4e-12,500,9e-06,2e-05,0.0061,0.00349,6.166,8.084
1.4e-12,500,9e-06,1.5e-05,0.00611,0.00316,5.359,8.189
1.4e-12,500,9e-06,1.6e-05,0.00611,0.00322,5.568,8.148
1.4e-12,500,9e-06,1.7e-05,0.00611,0.0033,5.749,8.119
1.4e-12,500,9e-06,1.8e-05,0.00611,0.00337,5.907,8.099
1.4e-12,500,9e-06,1.9e-05,0.0061,0.00344,6.046,8.088
1.4e-12,500,9e-06,2.1e-05,0.0061,0.00352,6.27,8.086
1.4e-12,500,9e-06,2.2e-05,0.0061,0.00355,6.361,8.093
1.4e-12,500,9e-06,2.3e-05,0.0061,0.0036,6.438,8.104
1.4e-12,500,9e-06,2.4e-05,0.00609,0.00363,6.503,8.12
1.4e-12,500,9e-06,2.5e-05,0.00609,0.00365,6.558,8.138
1.4e-12,500,1.1e-05,2e-05,0.00611,0.00348,6.124,8.098
1.4e-12,500,1.1e-05,1.5e-05,0.00612,0.00316,5.303,8.207
1.4e-12,500,1.1e-05,1.6e-05,0.00612,0.00324,5.514,8.165
1.4e-12,500,1.1e-05,1.7e-05,0.00612,0.00333,5.698,8.135
1.4e-12,500,1.1e-05,1.8e-05,0.00611,0.00339,5.859,8.114
1.4e-12,500,1.1e-05,1.9e-05,0.00611,0.00344,6.0,8.103
1.4e-12,500,1.1e-05,2.1e-05,0.00611,0.00354,6.231,8.099
1.4e-12,500,1.1e-05,2.2e-05,0.00611,0.00357,6.325,8.105
1.4e-12,500,1.1e-05,2.3e-05,0.0061,0.0036,6.405,8.116
1.4e-12,500,1.1e-05,2.4e-05,0.0061,0.00361,6.474,8.131
1.4e-12,500,1.1e-05,2.5e-05,0.0061,0.00363,6.532,8.149
1.4e-12,500,1.2e-05,2e-05,0.00611,0.00346,6.077,8.109
1.4e-12,500,1.2e-05,1.5e-05,0.00612,0.00316,5.252,8.22
1.4e-12,500,1.2e-05,1.6e-05,0.00612,0.00324,5.464,8.178
1.4e-12,500,1.2e-05,1.7e-05,0.00612,0.00329,5.649,8.147
1.4e-12,500,1.2e-05,1.8e-05,0.00612,0.00337,5.811,8.126
1.4e-12,500,1.2e-05,1.9e-05,0.00611,0.00342,5.953,8.114
1.4e-12,500,1.2e-05,2.1e-05,0.00611,0.00352,6.185,8.11
1.4e-12,500,1.2e-05,2.2e-05,0.00611,0.00357,6.28,8.116
1.4e-12,500,1.2e-05,2.3e-05,0.0061,0.00358,6.361,8.127
1.4e-12,500,1.2e-05,2.4e-05,0.0061,0.00364,6.431,8.141
1.4e-12,500,1.2e-05,2.5e-05,0.0061,0.00366,6.491,8.159
1.4e-12,500,1.3e-05,2e-05,0.00611,0.00347,6.024,8.125
1.4e-12,500,1.3e-05,1.5e-05,0.00613,0.00316,5.197,8.239
1.4e-12,500,1.3e-05,1.6e-05,0.00612,0.00324,5.409,8.196
1.4e-12,500,1.3e-05,1.7e-05,0.00612,0.00332,5.595,8.165
1.4e-12,500,1.3e-05,1.8e-05,0.00612,0.00338,5.757,8.144
1.4e-12,500,1.3e-05,1.9e-05,0.00612,0.00337,5.899,8.131
1.4e-12,500,1.3e-05,2.1e-05,0.00611,0.00348,6.133,8.125
1.4e-12,500,1.3e-05,2.2e-05,0.00611,0.00357,6.228,8.131
1.4e-12,500,1.3e-05,2.3e-05,0.0061,0.00359,6.31,8.141
1.4e-12,500,1.3e-05,2.4e-05,0.0061,0.00361,6.381,8.155
1.4e-12,500,1.3e-05,2.5e-05,0.0061,0.00365,6.441,8.172
1.4e-12,500,1.4e-05,2e-05,0.00611,0.00341,5.969,8.145
1.4e-12,500,1.4e-05,1.5e-05,0.00613,0.00315,5.142,8.265
1.4e-12,500,1.4e-05,1.6e-05,0.00612,0.00324,5.354,8.22
1.4e-12,500,1.4e-05,1.7e-05,0.00612,0.0033,5.539,8.188
1.4e-12,500,1.4e-05,1.8e-05,0.00612,0.00337,5.702,8.166
1.4e-12,500,1.4e-05,1.9e-05,0.00612,0.00342,5.844,8.152
1.4e-12,500,1.4e-05,2.1e-05,0.00611,0.00351,6.079,8.145
1.4e-12,500,1.4e-05,2.2e-05,0.00611,0.00355,6.174,8.149
1.4e-12,500,1.4e-05,2.3e-05,0.00611,0.00355,6.257,8.159
1.4e-12,500,1.4e-05,2.4e-05,0.0061,0.00362,6.328,8.172
1.4e-12,500,1.4e-05,2.5e-05,0.0061,0.00365,6.389,8.188
1.4e-12,500,1.5e-05,2e-05,0.00611,0.00345,5.916,8.169
1.4e-12,500,1.5e-05,1.5e-05,0.00613,0.00314,5.088,8.294
1.4e-12,500,1.5e-05,1.6e-05,0.00613,0.00323,5.3,8.248
1.4e-12,500,1.5e-05,1.7e-05,0.00612,0.00331,5.485,8.215
1.4e-12,500,1.5e-05,1.8e-05,0.00612,0.00337,5.648,8.191
1.4e-12,500,1.5e-05,1.9e-05,0.00612,0.00341,5.791,8.176
1.4e-12,500,1.5e-05,2.1e-05,0.00611,0.00351,6.026,8.167
1.4e-12,500,1.5e-05,2.2e-05,0.00611,0.00355,6.122,8.171
1.4e-12,500,1.5e-05,2.3e-05,0.00611,0.00354,6.205,8.179
1.4e-12,500,1.5e-05,2.4e-05,0.0061,0.00361,6.276,8.191
1.4e-12,500,1.5e-05,2.5e-05,0.0061,0.00364,6.337,8.207
1.5e-12,350,1e-05,2e-05,0.00737,0.00328,5.65,8.182
1.5e-12,350,1e-05,1.5e-05,0.00737,0.00297,4.827,8.314
1.5e-12,350,1e-05,1.6e-05,0.00737,0.00306,5.038,8.266
1.5e-12,350,1e-05,1.7e-05,0.00737,0.00312,5.222,8.231
1.5e-12,350,1e-05,1.8e-05,0.00737,0.00317,5.384,8.206
1.5e-12,350,1e-05,1.9e-05,0.00737,0.00323,5.526,8.19
1.5e-12,350,1e-05,2.1e-05,0.00737,0.00334,5.759,8.18
1.5e-12,350,1e-05,2.2e-05,0.00737,0.00337,5.853,8.183
1.5e-12,350,1e-05,2.3e-05,0.00737,0.00341,5.935,8.191
1.5e-12,350,1e-05,2.4e-05,0.00736,0.00345,6.005,8.204
1.5e-12,350,1e-05,2.5e-05,0.00736,0.00346,6.065,8.22
1.5e-12,350,5e-06,2e-05,0.00727,0.00323,5.357,8.183
1.5e-12,350,5e-06,1.5e-05,0.00728,0.00294,4.6,8.296
1.5e-12,350,5e-06,1.6e-05,0.00728,0.00301,4.798,8.252
1.5e-12,350,5e-06,1.7e-05,0.00728,0.00307,4.97,8.22
1.5e-12,350,5e-06,1.8e-05,0.00728,0.00313,5.118,8.199
1.5e-12,350,5e-06,1.9e-05,0.00727,0.00318,5.246,8.187
1.5e-12,350,5e-06,2.1e-05,0.00727,0.00327,5.451,8.185
1.5e-12,350,5e-06,2.2e-05,0.00727,0.0033,5.531,8.193
1.5e-12,350,5e-06,2.3e-05,0.00727,0.00333,5.598,8.206
1.5e-12,350,5e-06,2.4e-05,0.00727,0.00335,5.653,8.222
1.5e-12,350,5e-06,2.5e-05,0.00726,0.00338,5.697,8.243
1.5e-12,350,6e-06,2e-05,0.00731,0.00326,5.459,8.173
1.5e-12,350,6e-06,1.5e-05,0.00731,0.00296,4.684,8.291
1.5e-12,350,6e-06,1.6e-05,0.00731,0.00304,4.885,8.246
1.5e-12,350,6e-06,1.7e-05,0.00731,0.00309,5.061,8.214
1.5e-12,350,6e-06,1.8e-05,0.00731,0.00315,5.213,8.192
1.5e-12,350,6e-06,1.9e-05,0.00731,0.00322,5.345,8.179
1.5e-12,350,6e-06,2.1e-05,0.00731,0.00331,5.557,8.174
1.5e-12,350,6e-06,2.2e-05,0.00731,0.00333,5.641,8.181
1.5e-12,350,6e-06,2.3e-05,0.00731,0.00336,5.712,8.192
1.5e-12,350,6e-06,2.4e-05,0.00731,0.00337,5.772,8.207
1.5e-12,350,6e-06,2.5e-05,0.0073,0.00342,5.82,8.226
1.5e-12,350,7e-06,2e-05,0.00734,0.00328,5.526,8.172
1.5e-12,350,7e-06,1.5e-05,0.00734,0.00296,4.736,8.294
1.5e-12,350,7e-06,1.6e-05,0.00734,0.00304,4.941,8.248
1.5e-12,350,7e-06,1.7e-05,0.00734,0.00312,5.119,8.215
1.5e-12,350,7e-06,1.8e-05,0.00734,0.00318,5.274,8.192
1.5e-12,350,7e-06,1.9e-05,0.00734,0.00323,5.409,8.178
1.5e-12,350,7e-06,2.1e-05,0.00734,0.00332,5.627,8.172
1.5e-12,350,7e-06,2.2e-05,0.00733,0.00336,5.714,8.177
1.5e-12,350,7e-06,2.3e-05,0.00733,0.00338,5.788,8.187
1.5e-12,350,7e-06,2.4e-05,0.00733,0.0034,5.85,8.201
1.5e-12,350,7e-06,2.5e-05,0.00733,0.00343,5.902,8.219
1.5e-12,350,8e-06,2e-05,0.00735,0.00329,5.576,8.174
1.5e-12,350,8e-06,1.5e-05,0.00735,0.00297,4.774,8.3
1.5e-12,350,8e-06,1.6e-05,0.00736,0.00306,4.981,8.253
1.5e-12,350,8e-06,1.7e-05,0.00736,0.00311,5.161,8.219
1.5e-12,350,8e-06,1.8e-05,0.00735,0.00318,5.319,8.196
1.5e-12,350,8e-06,1.9e-05,0.00735,0.00324,5.456,8.181
1.5e-12,350,8e-06,2.1e-05,0.00735,0.00334,5.679,8.172
1.5e-12,350,8e-06,2.2e-05,0.00735,0.00337,5.769,8.177
1.5e-12,350,8e-06,2.3e-05,0.00735,0.0034,5.845,8.186
1.5e-12,350,8e-06,2.4e-05,0.00735,0.00343,5.91,8.199
1.5e-12,350,8e-06,2.5e-05,0.00735,0.00345,5.965,8.216
1.5e-12,350,9e-06,2e-05,0.00736,0.00329,5.616,8.177
1.5e-12,350,9e-06,1.5e-05,0.00737,0.00298,4.803,8.307
1.5e-12,350,9e-06,1.6e-05,0.00737,0.00306,5.013,8.259
1.5e-12,350,9e-06,1.7e-05,0.00737,0.00312,5.195,8.225
1.5e-12,350,9e-06,1.8e-05,0.00737,0.00318,5.355,8.2
1.5e-12,350,9e-06,1.9e-05,0.00737,0.00324,5.494,8.185
1.5e-12,350,9e-06,2.1e-05,0.00736,0.00334,5.722,8.175
1.5e-12,350,9e-06,2.2e-05,0.00736,0.00338,5.814,8.179
1.5e-12,350,9e-06,2.3e-05,0.00736,0.00341,5.893,8.187
1.5e-12,350,9e-06,2.4e-05,0.00736,0.00344,5.961,8.2
1.5e-12,350,9e-06,2.5e-05,0.00736,0.00346,6.018,8.216
1.5e-12,350,1.1e-05,2e-05,0.00738,0.0033,5.673,8.189
1.5e-12,350,1.1e-05,1.5e-05,0.00738,0.00297,4.841,8.323
1.5e-12,350,1.1e-05,1.6e-05,0.00738,0.00304,5.053,8.274
1.5e-12,350,1.1e-05,1.7e-05,0.00738,0.00312,5.24,8.239
1.5e-12,350,1.1e-05,1.8e-05,0.00738,0.00317,5.403,8.214
1.5e-12,350,1.1e-05,1.9e-05,0.00738,0.00325,5.547,8.198
1.5e-12,350,1.1e-05,2.1e-05,0.00737,0.00334,5.784,8.187
1.5e-12,350,1.1e-05,2.2e-05,0.00737,0.00337,5.88,8.19
1.5e-12,350,1.1e-05,2.3e-05,0.00737,0.00343,5.964,8.199
1.5e-12,350,1.1e-05,2.4e-05,0.00737,0.00345,6.036,8.211
1.5e-12,350,1.1e-05,2.5e-05,0.00737,0.00347,6.098,8.227
1.5e-12,350,1.2e-05,2e-05,0.00738,0.00326,5.675,8.199
1.5e-12,350,1.2e-05,1.5e-05,0.00738,0.00297,4.837,8.333
1.5e-12,350,1.2e-05,1.6e-05,0.00738,0.00305,5.05,8.284
1.5e-12,350,1.2e-05,1.7e-05,0.00738,0.00312,5.238,8.249
1.5e-12,350,1.2e-05,1.8e-05,0.00738,0.00316,5.403,8.224
1.5e-12,350,1.2e-05,1.9e-05,0.00738,0.00324,5.548,8.208
1.5e-12,350,1.2e-05,2.1e-05,0.00738,0.00334,5.787,8.197
1.5e-12,350,1.2e-05,2.2e-05,0.00738,0.00336,5.885,8.2
1.5e-12,350,1.2e-05,2.3e-05,0.00737,0.0034,5.97,8.208
1.5e-12,350,1.2e-05,2.4e-05,0.00737,0.00344,6.043,8.22
1.5e-12,350,1.2e-05,2.5e-05,0.00737,0.00345,6.107,8.236
1.5e-12,350,1.3e-05,2e-05,0.00738,0.00325,5.648,8.211
1.5e-12,350,1.3e-05,1.5e-05,0.00739,0.00298,4.806,8.346
1.5e-12,350,1.3e-05,1.6e-05,0.00739,0.00303,5.021,8.297
1.5e-12,350,1.3e-05,1.7e-05,0.00739,0.0031,5.209,8.262
1.5e-12,350,1.3e-05,1.8e-05,0.00739,0.00317,5.374,8.236
1.5e-12,350,1.3e-05,1.9e-05,0.00738,0.00321,5.52,8.22
1.5e-12,350,1.3e-05,2.1e-05,0.00738,0.00332,5.761,8.209
1.5e-12,350,1.3e-05,2.2e-05,0.00738,0.00337,5.859,8.212
1.5e-12,350,1.3e-05,2.3e-05,0.00738,0.0034,5.945,8.219
1.5e-12,350,1.3e-05,2.4e-05,0.00737,0.00343,6.02,8.231
1.5e-12,350,1.3e-05,2.5e-05,0.00737,0.00345,6.084,8.246
1.5e-12,350,1.4e-05,2e-05,0.00738,0.00328,5.596,8.225
1.5e-12,350,1.4e-05,1.5e-05,0.00739,0.00297,4.753,8.362
1.5e-12,350,1.4e-05,1.6e-05,0.00739,0.00303,4.967,8.313
1.5e-12,350,1.4e-05,1.7e-05,0.00739,0.00309,5.156,8.277
1.5e-12,350,1.4e-05,1.8e-05,0.00739,0.00316,5.322,8.251
1.5e-12,350,1.4e-05,1.9e-05,0.00739,0.00321,5.468,8.234
1.5e-12,350,1.4e-05,2.1e-05,0.00738,0.00331,5.71,8.222
1.5e-12,350,1.4e-05,2.2e-05,0.00738,0.00331,5.809,8.224
1.5e-12,350,1.4e-05,2.3e-05,0.00738,0.0034,5.896,8.231
1.5e-12,350,1.4e-05,2.4e-05,0.00738,0.00342,5.971,8.242
1.5e-12,350,1.4e-05,2.5e-05,0.00737,0.00345,6.036,8.257
1.5e-12,350,1.5e-05,2e-05,0.00739,0.00327,5.532,8.241
1.5e-12,350,1.5e-05,1.5e-05,0.00739,0.00296,4.687,8.382
1.5e-12,350,1.5e-05,1.6e-05,0.00739,0.00301,4.901,8.332
1.5e-12,350,1.5e-05,1.7e-05,0.00739,0.00308,5.09,8.295
1.5e-12,350,1.5e-05,1.8e-05,0.00739,0.00315,5.256,8.269
1.5e-12,350,1.5e-05,1.9e-05,0.00739,0.00322,5.403,8.251
1.5e-12,350,1.5e-05,2.1e-05,0.00738,0.0033,5.646,8.237
1.5e-12,350,1.5e-05,2.2e-05,0.00738,0.00336,5.745,8.238
1.5e-12,350,1.5e-05,2.3e-05,0.00738,0.00339,5.833,8.245
1.5e-12,350,1.5e-05,2.4e-05,0.00738,0.00342,5.909,8.255
1.5e-12,350,1.5e-05,2.5e-05,0.00737,0.00345,5.974,8.269
1.5e-12,200,1e-05,2e-05,0.00929,0.00283,4.014,8.491
1.5e-12,200,1e-05,1.5e-05,0.00928,0.00255,3.183,8.684
1.5e-12,200,1e-05,1.6e-05,0.00929,0.00262,3.393,8.621
1.5e-12,200,1e-05,1.8e-05,0.00929,0.00274,3.741,8.536
1.5e-12,200,1e-05,1.9e-05,0.00929,0.00279,3.886,8.509
1.5e-12,200,1e-05,2.1e-05,0.00929,0.00287,4.128,8.48
1.5e-12,200,1e-05,2.2e-05,0.00929,0.00292,4.229,8.476
1.5e-12,200,1e-05,2.3e-05,0.00929,0.00296,4.317,8.477
1.5e-12,200,1e-05,2.4e-05,0.00929,0.00297,4.395,8.482
1.5e-12,200,1e-05,2.5e-05,0.00929,0.00299,4.464,8.491
1.5e-12,200,5e-06,2e-05,0.00915,0.00281,4.002,8.533
1.5e-12,200,5e-06,1.5e-05,0.00914,0.00254,3.209,8.707
1.5e-12,200,5e-06,1.6e-05,0.00915,0.00261,3.413,8.649
1.5e-12,200,5e-06,1.7e-05,0.00915,0.00267,3.592,8.604
1.5e-12,200,5e-06,1.8e-05,0.00915,0.00272,3.748,8.571
1.5e-12,200,5e-06,1.9e-05,0.00915,0.00277,3.884,8.548
1.5e-12,200,5e-06,2.1e-05,0.00915,0.00285,4.105,8.525
1.5e-12,200,5e-06,2.2e-05,0.00915,0.00288,4.193,8.523
1.5e-12,200,5e-06,2.3e-05,0.00915,0.00291,4.269,8.527
1.5e-12,200,5e-06,2.4e-05,0.00915,0.00294,4.333,8.535
1.5e-12,200,5e-06,2.5e-05,0.00915,0.00296,4.386,8.548
1.5e-12,200,6e-06,2e-05,0.00921,0.00283,4.054,8.514
1.5e-12,200,6e-06,1.5e-05,0.0092,0.00256,3.248,8.696
1.5e-12,200,6e-06,1.6e-05,0.0092,0.00263,3.455,8.636
1.5e-12,200,6e-06,1.7e-05,0.0092,0.00268,3.636,8.59
1.5e-12,200,6e-06,1.8e-05,0.00921,0.00273,3.794,8.556
1.5e-12,200,6e-06,1.9e-05,0.00921,0.00279,3.933,8.531
1.5e-12,200,6e-06,2.1e-05,0.00921,0.00287,4.159,8.505
1.5e-12,200,6e-06,2.2e-05,0.00921,0.00291,4.251,8.501
1.5e-12,200,6e-06,2.3e-05,0.00921,0.00294,4.33,8.503
1.5e-12,200,6e-06,2.4e-05,0.00921,0.00297,4.398,8.51
1.5e-12,200,6e-06,2.5e-05,0.00921,0.00299,4.456,8.52
1.5e-12,200,7e-06,2e-05,0.00924,0.00284,4.063,8.505
1.5e-12,200,7e-06,1.5e-05,0.00923,0.00256,3.25,8.693
1.5e-12,200,7e-06,1.6e-05,0.00923,0.00263,3.458,8.632
1.5e-12,200,7e-06,1.7e-05,0.00924,0.00269,3.64,8.584
1.5e-12,200,7e-06,1.8e-05,0.00924,0.00275,3.8,8.549
1.5e-12,200,7e-06,1.9e-05,0.00924,0.00279,3.94,8.523
1.5e-12,200,7e-06,2.1e-05,0.00924,0.00288,4.171,8.494
1.5e-12,200,7e-06,2.2e-05,0.00924,0.00292,4.265,8.489
1.5e-12,200,7e-06,2.3e-05,0.00924,0.00295,4.347,8.49
1.5e-12,200,7e-06,2.4e-05,0.00924,0.00297,4.418,8.495
1.5e-12,200,7e-06,2.5e-05,0.00924,0.003,4.479,8.505
1.5e-12,200,8e-06,2e-05,0.00927,0.00284,4.05,8.499
1.5e-12,200,8e-06,1.5e-05,0.00925,0.00256,3.232,8.692
1.5e-12,200,8e-06,1.6e-05,0.00926,0.00262,3.44,8.629
1.5e-12,200,8e-06,1.7e-05,0.00926,0.00269,3.623,8.581
1.5e-12,200,8e-06,1.8e-05,0.00926,0.00274,3.784,8.545
